Version: 1	Number of symbols: 3	Pictures exchange: true	Response Deadline: 2000
Trial_No	Virt_Trial_No	Prob_Shown	Feedback	RT	Stimulus_No	Resp	SymbolA_Stage	SymbolB_Stage	SymbolC_Stage	Prob_A	Prob_B	Prob_C	Jitter	StimOnset	RespOnset	Symbol_Changes	Bonus_sum
   1	   1	  30	   4	1283	   1	   2	   1	   0	   0	  30	  70	  50	 645	1816	3099	   0	   0	
   2	   2	  50	   4	 812	   3	   2	   1	   0	   1	  30	  70	  50	 422	4831	5643	   0	   0	
   3	   3	  30	   4	 915	   1	   2	   2	   0	   1	  30	  70	  50	 527	7464	8379	   0	   0	
   4	   4	  50	   3	 682	   3	   2	   2	   0	   2	  30	  70	  50	 414	10113	10795	   0	   0	
   5	   5	  70	   3	1025	   2	   2	   2	   1	   2	  30	  70	  50	 651	12762	13787	   0	   0	
   6	   6	  30	   4	 969	   1	   2	   3	   1	   2	  30	  70	  50	 309	15394	16363	   0	   0	
   7	   7	  50	   2	 673	   3	   1	   3	   1	   3	  30	  70	  50	 312	17977	18650	   0	 -10	
   8	   8	  70	   1	 722	   2	   1	   3	   2	   3	  30	  70	  50	 418	20376	21098	   0	   0	
   9	   9	  50	   2	1074	   3	   1	   3	   2	   4	  30	  70	  50	 395	22792	23866	   0	 -10	
  10	  10	  30	   3	 683	   1	   2	   4	   2	   4	  30	  70	  50	 616	25791	26474	   0	 -10	
  11	  11	  50	   3	 844	   3	   2	   4	   2	   5	  30	  70	  50	 394	28190	29034	   0	 -10	
  12	  12	  70	   1	 888	   2	   1	   4	   3	   5	  30	  70	  50	 391	30722	31610	   0	   0	
  13	  13	  50	   4	1035	   3	   2	   4	   3	   6	  30	  70	  50	 558	33471	34506	   0	   0	
  14	  14	  70	   2	 997	   2	   1	   4	   4	   6	  30	  70	  50	 621	36437	37434	   0	 -10	
  15	  15	  50	   3	 812	   3	   2	   4	   4	   7	  30	  70	  50	 336	39086	39898	   0	 -10	
  16	  16	  30	   3	 529	   1	   2	   5	   4	   7	  30	  70	  50	 597	41785	42314	   0	 -10	
  17	  17	  70	   2	1244	   2	   1	   5	   5	   7	  30	  70	  50	 305	43918	45162	   0	 -20	
  18	  18	  50	   3	1483	   3	   2	   5	   5	   8	  30	  70	  50	 304	46767	48250	   0	 -20	
  19	  19	  70	   1	 854	   2	   1	   5	   6	   8	  30	  70	  50	 551	50116	50970	   0	 -10	
  20	  20	  30	   4	1647	   1	   2	   6	   6	   8	  30	  70	  50	 455	52731	54378	   0	 -10	
  21	  21	  50	   4	 747	   3	   2	   6	   6	   9	  30	  70	  50	 332	56047	56794	   0	 -10	
  22	  22	  30	   4	 926	   1	   2	   7	   6	   9	  30	  70	  50	 683	58796	59722	   0	 -10	
  23	  23	  50	   3	 884	   3	   2	   7	   6	  10	  30	  70	  50	 437	61462	62346	   0	 -10	
  24	  24	  30	   4	 816	   1	   2	   8	   6	  10	  30	  70	  50	 313	63961	64777	   0	 -10	
  25	  25	  70	   1	 611	   2	   1	   8	   7	  10	  30	  70	  50	 644	66726	67337	   0	   0	
  26	  26	  50	   3	 772	   3	   2	   8	   7	  11	  30	  70	  50	 474	69109	69881	   0	   0	
  27	  27	  30	   4	 640	   1	   2	   9	   7	  11	  30	  70	  50	 448	71641	72281	   0	   0	
  28	  28	  50	   4	 826	   3	   2	   9	   7	  12	  30	  70	  50	 622	74207	75033	   0	   0	
  29	  29	  70	   1	 622	   2	   1	   9	   8	  12	  30	  70	  50	 587	76923	77545	   0	  10	
  30	  30	  50	   3	1195	   3	   2	   9	   8	  13	  30	  70	  50	 577	79422	80617	   0	  10	
  31	  31	  70	   1	 717	   2	   1	   9	   9	  13	  30	  70	  50	 673	82604	83321	   0	  20	
  32	  32	  50	   3	 996	   3	   2	   9	   9	  14	  30	  70	  50	 614	85253	86249	   0	  20	
  33	  33	  30	   3	1446	   1	   2	  10	   9	  14	  30	  70	  50	 478	88019	89465	   0	  20	
  34	  34	  70	   2	1615	   2	   1	  10	  10	  14	  30	  70	  50	 653	91434	93049	   0	  10	
  35	  35	  30	   4	 856	   1	   2	  11	  10	  14	  30	  70	  50	 467	94833	95689	   0	  10	
  36	  36	  70	   1	 711	   2	   1	  11	  11	  14	  30	  70	  50	 672	97666	98377	   0	  20	
  37	  37	  50	   4	 751	   3	   2	  11	  11	  15	  30	  70	  50	 616	100298	101049	   0	  20	
  38	  38	  30	   3	 625	   1	   2	  12	  11	  15	  30	  70	  50	 301	102664	103289	   0	  20	
  39	  39	  70	   2	 493	   2	   1	  12	  12	  15	  30	  70	  50	 587	105180	105673	   0	  10	
  40	  40	  30	   4	1991	   1	   2	  13	  12	  15	  30	  70	  50	 392	107362	109353	   0	  10	
  41	  41	  50	   3	 704	   3	   2	  13	  12	  16	  30	  70	  50	 477	111144	111848	   0	  10	
  42	  42	  70	   1	 577	   2	   1	  13	  13	  16	  30	  70	  50	 380	113527	114104	   0	  20	
  43	  43	  30	   4	 958	   1	   2	  14	  13	  16	  30	  70	  50	 618	116026	116984	   0	  20	
  44	  44	  70	   1	 918	   2	   1	  14	  14	  16	  30	  70	  50	 353	118642	119560	   0	  30	
  45	  45	  50	   4	1419	   3	   2	  14	  14	  17	  30	  70	  50	 466	121341	122760	   0	  30	
  46	  46	  30	   4	 962	   1	   2	  15	  14	  17	  30	  70	  50	 336	124406	125368	   0	  30	
  47	  47	  70	   1	 826	   2	   1	  15	  15	  17	  30	  70	  50	 363	127022	127848	   0	  40	
  48	  48	  30	   3	 574	   1	   2	  16	  15	  17	  30	  70	  50	 583	129738	130312	   0	  40	
  49	  49	  70	   2	 686	   2	   1	  16	  16	  17	  30	  70	  50	 557	132170	132856	   0	  30	
  50	  50	  30	   4	 614	   1	   2	  17	  16	  17	  30	  70	  50	 630	134786	135400	   0	  30	
  51	  51	  70	   1	 908	   2	   1	  17	  17	  17	  30	  70	  50	 335	137068	137976	   0	  40	
  52	  52	  30	   4	 721	   1	   2	  18	  17	  17	  30	  70	  50	 485	139767	140488	   0	  40	
  53	  53	  70	   1	 515	   2	   1	  18	  18	  17	  30	  70	  50	 341	142133	142648	   0	  50	
  54	  54	  30	   3	 727	   1	   2	  19	  18	  17	  30	  70	  50	 485	144449	145176	   0	  50	
  55	  55	  70	   4	 438	   2	   2	  19	  19	  17	  30	  70	  50	 426	146898	147336	   0	  50	
NaN	  56	  50	NaN	NaN	   3	   3	  19	  19	  17	  30	  70	  50	 302	146898	NaN	   0	  50	
  56	  57	  30	   4	 825	   1	   2	  20	  19	  17	  30	  70	  50	 644	152863	153688	   0	  50	
  57	  58	  70	   1	 909	   2	   1	  20	  20	  17	  30	  70	  50	 602	155595	156504	   0	  60	
  58	  59	  50	   4	 763	   3	   2	  20	  20	  18	  30	  70	  50	 624	158428	159191	   0	  60	
  59	  60	  30	   4	 520	   1	   2	  21	  20	  18	  30	  70	  50	 420	160927	161447	   0	  60	
  60	  61	  50	   3	 819	   3	   2	  21	  20	  19	  30	  70	  50	 316	163076	163895	   0	  60	
  61	  62	  70	   1	 520	   2	   1	  21	  21	  19	  30	  70	  50	 554	165775	166295	   0	  70	
  62	  63	  50	   4	 705	   3	   2	  21	  21	  20	  30	  70	  50	 353	167958	168663	   0	  70	
  63	  64	  70	   2	 454	   2	   1	  21	  22	  20	  30	  70	  50	 301	170273	170727	   0	  60	
  64	  65	  50	   4	 575	   3	   2	  21	  22	  21	  30	  70	  50	 418	172456	173031	   0	  60	
  65	  66	  30	   3	 745	   1	   2	  22	  22	  21	  30	  70	  50	 691	175022	175767	   0	  60	
  66	  67	  70	   1	 739	   2	   1	  22	  23	  21	  30	  70	  50	 531	177604	178343	   0	  70	
  67	  68	  30	   4	 650	   1	   2	  23	  23	  21	  30	  70	  50	 596	180237	180887	   0	  70	
  68	  69	  50	   3	 686	   3	   2	  23	  23	  22	  30	  70	  50	 364	182569	183255	   0	  70	
  69	  70	  70	   1	 460	   2	   1	  23	  24	  22	  30	  70	  50	 472	185035	185495	   0	  80	
  70	  71	  50	   4	 554	   3	   2	  23	  24	  23	  30	  70	  50	 312	187101	187655	   0	  80	
  71	  72	  70	   3	 431	   2	   2	  23	  25	  23	  30	  70	  50	 424	189400	189831	   0	  80	
  72	  73	  50	   4	1230	   3	   2	  23	  25	  24	  30	  70	  50	 687	191833	193063	   0	  80	
  73	  74	  70	   2	 708	   2	   1	  23	  26	  24	  30	  70	  50	 537	194915	195623	   0	  70	
  74	  75	  50	   3	 664	   3	   2	  23	  26	  25	  30	  70	  50	 321	197247	197911	   0	  70	
  75	  76	  70	   1	 606	   2	   1	  23	  27	  25	  30	  70	  50	 695	199913	200519	   0	  80	
  76	  77	  50	   4	 663	   3	   2	  23	  27	  26	  30	  70	  50	 663	202479	203142	   0	  80	
  77	  78	  70	   1	 887	   2	   1	  23	  28	  26	  30	  70	  50	 439	204895	205782	   0	  90	
  78	  79	  50	   3	 630	   3	   2	  23	  28	  27	  30	  70	  50	 667	207760	208390	   0	  90	
  79	  80	  30	   4	 785	   1	   2	  24	  28	  27	  30	  70	  50	 587	210293	211078	   0	  90	
  80	  81	  70	   2	 732	   2	   1	  24	  29	  27	  30	  70	  50	 461	212842	213574	   0	  80	
  81	  82	  30	   4	 487	   1	   2	  25	  29	  27	  30	  70	  50	 492	215391	215878	   0	  80	
  82	  83	  50	   3	 717	   3	   2	  25	  29	  28	  30	  70	  50	 487	217673	218390	   0	  80	
  83	  84	  30	   3	 678	   1	   2	  26	  29	  28	  30	  70	  50	 549	220256	220934	   0	  80	
  84	  85	  70	   1	 759	   2	   1	  26	  30	  28	  30	  70	  50	 419	222655	223414	   0	  90	
  85	  86	  50	   4	 612	   3	   2	  26	  30	  29	  30	  70	  50	 443	225154	225766	   0	  90	
  86	  87	  70	   1	 839	   2	   1	  26	  31	  29	  30	  70	  50	 444	227503	228342	   0	 100	
  87	  88	  50	   3	 709	   3	   2	  26	  31	  30	  30	  70	  50	 327	229969	230678	   0	 100	
  88	  89	  30	   4	 896	   1	   2	  27	  31	  30	  30	  70	  50	 544	232518	233414	   0	 100	
  89	  90	  70	   2	 763	   2	   1	  27	  32	  30	  30	  70	  50	 333	235051	235814	   0	  90	
  90	  91	  30	   4	1155	   3	   2	  27	  32	   1	  30	  70	  30	 539	237683	238838	   3	  90	
  91	  92	  70	   1	 911	   2	   1	  27	  33	   1	  30	  70	  30	 457	240615	241526	   0	 100	
  92	  93	  30	   4	 645	   1	   2	  28	  33	   1	  30	  70	  30	 455	243281	243926	   0	 100	
  93	  94	  30	   3	1086	   3	   2	  28	  33	   2	  30	  70	  30	 642	245864	246950	   0	 100	
  94	  95	  30	   3	1389	   1	   2	  29	  33	   2	  30	  70	  30	 437	248696	250085	   0	 100	
  95	  96	  20	   4	1491	   2	   2	  29	   1	   2	  30	  20	  30	 372	251778	253269	   2	 100	
  96	  97	  30	   4	 631	   1	   2	  30	   1	   2	  30	  20	  30	 342	254910	255541	   0	 100	
  97	  98	  30	   4	 755	   3	   2	  30	   1	   3	  30	  20	  30	 564	257426	258181	   0	 100	
  98	  99	  30	   4	 701	   1	   2	  31	   1	   3	  30	  20	  30	 504	259992	260693	   0	 100	
  99	 100	  30	   4	 709	   3	   2	  31	   1	   4	  30	  20	  30	 613	262608	263317	   0	 100	
 100	 101	  20	   4	 698	   2	   2	  31	   2	   4	  30	  20	  30	 685	265307	266005	   0	 100	
 101	 102	  30	   3	 654	   1	   2	  32	   2	   4	  30	  20	  30	 309	267639	268293	   0	 100	
 102	 103	  20	   3	 724	   2	   2	  32	   3	   4	  30	  20	  30	 308	269905	270629	   0	 100	
 103	 104	  30	   4	 579	   3	   2	  32	   3	   5	  30	  20	  30	 429	272354	272933	   0	 100	
 104	 105	  20	   4	 613	   2	   2	  32	   4	   5	  30	  20	  30	 492	274720	275333	   0	 100	
 105	 106	  30	   3	 557	   3	   2	  32	   4	   6	  30	  20	  30	 692	277336	277893	   0	 100	
 106	 107	  20	   4	 911	   2	   2	  32	   5	   6	  30	  20	  30	 523	279718	280629	   0	 100	
 107	 108	  30	   2	 606	   3	   1	  32	   5	   7	  30	  20	  30	 623	282551	283157	   0	  90	
 108	 109	  20	   3	 427	   2	   2	  32	   6	   7	  30	  20	  30	 603	285066	285493	   0	  90	
 109	 110	  30	   4	 633	   1	   2	  33	   6	   7	  30	  20	  30	 322	287116	287749	   0	  90	
 110	 111	  30	   4	 515	   3	   2	  33	   6	   8	  30	  20	  30	 618	289682	290197	   0	  90	
 111	 112	  20	   4	 643	   2	   2	  33	   7	   8	  30	  20	  30	 571	292097	292740	   0	  90	
 112	 113	  30	   4	 559	   3	   2	  33	   7	   9	  30	  20	  30	 571	294613	295172	   0	  90	
 113	 114	  30	   4	 495	   1	   2	  34	   7	   9	  30	  20	  30	 557	297029	297524	   0	  90	
 114	 115	  30	   3	 485	   3	   2	  34	   7	  10	  30	  20	  30	 486	299311	299796	   0	  90	
 115	 116	  30	   4	 497	   1	   2	  35	   7	  10	  30	  20	  30	 326	301427	301924	   0	  90	
 116	 117	  30	   3	 585	   3	   2	  35	   7	  11	  30	  20	  30	 381	303627	304212	   0	  90	
 117	 118	  80	   3	1041	   1	   2	   1	   7	  11	  80	  20	  30	 304	305843	306884	   1	  90	
 118	 119	  30	   4	 784	   3	   2	   1	   7	  12	  80	  20	  30	 503	308692	309476	   0	  90	
 119	 120	  20	   4	 773	   2	   2	   1	   8	  12	  80	  20	  30	 627	311407	312180	   0	  90	
 120	 121	  80	   1	 476	   1	   1	   2	   8	  12	  80	  20	  30	 575	314056	314532	   0	 100	
 121	 122	  30	   4	 674	   3	   2	   2	   8	  13	  80	  20	  30	 468	316322	316996	   0	 100	
 122	 123	  80	   2	 541	   1	   1	   3	   8	  13	  80	  20	  30	 550	318855	319396	   0	  90	
 123	 124	  30	   4	 564	   3	   2	   3	   8	  14	  80	  20	  30	 413	321104	321668	   0	  90	
 124	 125	  80	   1	 717	   1	   1	   4	   8	  14	  80	  20	  30	 317	323303	324020	   0	 100	
 125	 126	  30	   3	 537	   3	   2	   4	   8	  15	  80	  20	  30	 491	325819	326356	   0	 100	
 126	 127	  80	   1	 493	   1	   1	   5	   8	  15	  80	  20	  30	 476	328135	328628	   0	 110	
 127	 128	  30	   4	 566	   3	   2	   5	   8	  16	  80	  20	  30	 410	330334	330900	   0	 110	
 128	 129	  20	   4	 695	   2	   2	   5	   9	  16	  80	  20	  30	 520	332733	333428	   0	 110	
 129	 130	  80	   2	 436	   1	   1	   6	   9	  16	  80	  20	  30	 488	335216	335652	   0	 100	
 130	 131	  30	   4	 472	   3	   2	   6	   9	  17	  80	  20	  30	 595	337548	338020	   0	 100	
 131	 132	  80	   1	 504	   1	   1	   7	   9	  17	  80	  20	  30	 584	339931	340435	   0	 110	
 132	 133	  30	   4	 462	   3	   2	   7	   9	  18	  80	  20	  30	 470	342213	342675	   0	 110	
 133	 134	  80	   1	 945	   1	   1	   8	   9	  18	  80	  20	  30	 586	344562	345507	   0	 120	
 134	 135	  20	   4	 674	   2	   2	   8	  10	  18	  80	  20	  30	 552	347361	348035	   0	 120	
 135	 136	  80	   1	 669	   1	   1	   9	  10	  18	  80	  20	  30	 557	349894	350563	   0	 130	
 136	 137	  20	   3	 525	   2	   2	   9	  11	  18	  80	  20	  30	 456	352326	352851	   0	 130	
 137	 138	  80	   1	 582	   1	   1	  10	  11	  18	  80	  20	  30	 354	354509	355091	   0	 140	
 138	 139	  20	   4	 563	   2	   2	  10	  12	  18	  80	  20	  30	 606	357008	357571	   0	 140	
 139	 140	  30	   3	 643	   3	   2	  10	  12	  19	  80	  20	  30	 555	359440	360083	   0	 140	
 140	 141	  80	   2	 476	   1	   1	  11	  12	  19	  80	  20	  30	 645	362023	362499	   0	 130	
 141	 142	  30	   4	 569	   3	   2	  11	  12	  20	  80	  20	  30	 303	364122	364691	   0	 130	
 142	 143	  20	   4	 775	   2	   2	  11	  13	  20	  80	  20	  30	 585	366588	367363	   0	 130	
 143	 144	  80	   1	 631	   1	   1	  12	  13	  20	  80	  20	  30	 347	369004	369635	   0	 140	
 144	 145	  30	   3	 555	   3	   2	  12	  13	  21	  80	  20	  30	 395	371336	371891	   0	 140	
 145	 146	  20	   4	 757	   2	   2	  12	  14	  21	  80	  20	  30	 305	373502	374259	   0	 140	
 146	 147	  30	   4	 788	   3	   2	  12	  14	  22	  80	  20	  30	 376	375935	376723	   0	 140	
 147	 148	  20	   4	 604	   2	   2	  12	  15	  22	  80	  20	  30	 545	378567	379171	   0	 140	
 148	 149	  80	   1	 480	   1	   1	  13	  15	  22	  80	  20	  30	 407	380883	381363	   0	 150	
 149	 150	  20	   4	 646	   2	   2	  13	  16	  22	  80	  20	  30	 467	383149	383795	   0	 150	
 150	 151	  80	   1	 871	   1	   1	  14	  16	  22	  80	  20	  30	 423	385515	386386	   0	 160	
 151	 152	  20	   4	 650	   2	   2	  14	  17	  22	  80	  20	  30	 563	388264	388914	   0	 160	
 152	 153	  30	   4	 599	   3	   2	  14	  17	  23	  80	  20	  30	 537	390763	391362	   0	 160	
 153	 154	  20	   3	 533	   2	   2	  14	  18	  23	  80	  20	  30	 560	393229	393762	   0	 160	
 154	 155	  80	   1	 583	   1	   1	  15	  18	  23	  80	  20	  30	 539	395611	396194	   0	 170	
 155	 156	  30	   4	 664	   3	   2	  15	  18	  24	  80	  20	  30	 503	398010	398674	   0	 170	
 156	 157	  80	   1	 813	   1	   1	  16	  18	  24	  80	  20	  30	 323	400309	401122	   0	 180	
 157	 158	  20	   4	 603	   2	   2	  16	  19	  24	  80	  20	  30	 325	402759	403362	   0	 180	
 158	 159	  30	   4	 630	   3	   2	  16	  19	  25	  80	  20	  30	 640	405308	405938	   0	 180	
 159	 160	  80	   1	 564	   1	   1	  17	  19	  25	  80	  20	  30	 541	407790	408354	   0	 190	
 160	 161	  20	   4	 637	   2	   2	  17	  20	  25	  80	  20	  30	 329	409989	410626	   0	 190	
 161	 162	  30	   4	 706	   3	   2	  17	  20	  26	  80	  20	  30	 320	412272	412978	   0	 190	
 162	 163	  80	   2	 739	   1	   1	  18	  20	  26	  80	  20	  30	 385	414671	415410	   0	 180	
 163	 164	  30	   3	 467	   3	   2	  18	  20	  27	  80	  20	  30	 365	417087	417554	   0	 180	
 164	 165	  20	   4	 650	   2	   2	  18	  21	  27	  80	  20	  30	 469	419336	419986	   0	 180	
 165	 166	  30	   4	 736	   3	   2	  18	  21	  28	  80	  20	  30	 312	421602	422338	   0	 180	
 166	 167	  80	   1	 574	   1	   1	  19	  21	  28	  80	  20	  30	 429	424068	424642	   0	 190	
 167	 168	  30	   4	 540	   3	   2	  19	  21	  29	  80	  20	  30	 589	426534	427074	   0	 190	
 168	 169	  20	   4	 649	   2	   2	  19	  22	  29	  80	  20	  30	 657	429033	429682	   0	 190	
 169	 170	  30	   3	 731	   3	   2	  19	  22	  30	  80	  20	  30	 393	431382	432113	   0	 190	
 170	 171	  80	   1	 555	   1	   1	  20	  22	  30	  80	  20	  30	 373	433798	434353	   0	 200	
 171	 172	  30	   4	 769	   3	   2	  20	  22	  31	  80	  20	  30	 388	436064	436833	   0	 200	
 172	 173	  20	   3	 658	   2	   2	  20	  23	  31	  80	  20	  30	 347	438479	439137	   0	 200	
 173	 174	  80	   1	 479	   1	   1	  21	  23	  31	  80	  20	  30	 533	440978	441457	   0	 210	
 174	 175	  30	   4	 562	   3	   2	  21	  23	  32	  80	  20	  30	 561	443311	443873	   0	 210	
 175	 176	  80	   1	1268	   1	   1	  22	  23	  32	  80	  20	  30	 526	445693	446961	   0	 220	
 176	 177	  30	   4	 501	   3	   2	  22	  23	  33	  80	  20	  30	 623	448892	449393	   0	 220	
 177	 178	  80	   2	 721	   1	   1	  23	  23	  33	  80	  20	  30	 306	451008	451729	   0	 210	
 178	 179	  30	   3	 562	   3	   2	  23	  23	  34	  80	  20	  30	 354	453391	453953	   0	 210	
 179	 180	  20	   4	 685	   2	   2	  23	  24	  34	  80	  20	  30	 694	455940	456625	   0	 210	
