Version: 1	Number of symbols: 3	Pictures exchange: true	Response Deadline: 2000
Trial_No	Virt_Trial_No	Prob_Shown	Feedback	RT	Stimulus_No	Resp	SymbolA_Stage	SymbolB_Stage	SymbolC_Stage	Prob_A	Prob_B	Prob_C	Jitter	StimOnset	RespOnset	Symbol_Changes	Bonus_sum
   1	   1	  30	   2	 768	   1	   1	   1	   0	   0	  30	  70	  50	 484	1583	2351	   0	 -10	
   2	   2	  50	   2	 684	   3	   1	   1	   0	   1	  30	  70	  50	 410	4067	4751	   0	 -20	
   3	   3	  30	   2	 495	   1	   1	   2	   0	   1	  30	  70	  50	 325	6384	6879	   0	 -30	
   4	   4	  50	   1	 415	   3	   1	   2	   0	   2	  30	  70	  50	 592	8768	9183	   0	 -20	
   5	   5	  70	   1	 799	   2	   1	   2	   1	   2	  30	  70	  50	 632	11136	11935	   0	 -10	
   6	   6	  30	   4	 613	   1	   2	   3	   1	   2	  30	  70	  50	 530	13770	14383	   0	 -10	
   7	   7	  50	   2	 782	   3	   1	   3	   1	   3	  30	  70	  50	 659	16337	17119	   0	 -20	
   8	   8	  70	   1	 701	   2	   1	   3	   2	   3	  30	  70	  50	 700	19138	19839	   0	 -10	
   9	   9	  50	   2	 806	   3	   1	   3	   2	   4	  30	  70	  50	 560	21705	22511	   0	 -20	
  10	  10	  30	   3	 578	   1	   2	   4	   2	   4	  30	  70	  50	 370	24189	24767	   0	 -20	
  11	  11	  50	   1	 664	   3	   1	   4	   2	   5	  30	  70	  50	 333	26423	27087	   0	 -10	
  12	  12	  70	   1	 721	   2	   1	   4	   3	   5	  30	  70	  50	 595	28974	29695	   0	   0	
  13	  13	  50	   2	 699	   3	   1	   4	   3	   6	  30	  70	  50	 507	31508	32207	   0	 -10	
  14	  14	  70	   2	 573	   2	   1	   4	   4	   6	  30	  70	  50	 698	34226	34799	   0	 -20	
  15	  15	  50	   1	 625	   3	   1	   4	   4	   7	  30	  70	  50	 420	36526	37151	   0	 -10	
  16	  16	  30	   3	 537	   1	   2	   5	   4	   7	  30	  70	  50	 632	39094	39631	   0	 -10	
  17	  17	  70	   2	 548	   2	   1	   5	   5	   7	  30	  70	  50	 650	41594	42142	   0	 -20	
  18	  18	  50	   1	 460	   3	   1	   5	   5	   8	  30	  70	  50	 320	43778	44238	   0	 -10	
  19	  19	  70	   1	 706	   2	   1	   5	   6	   8	  30	  70	  50	 470	46012	46718	   0	   0	
  20	  20	  30	   4	 606	   1	   2	   6	   6	   8	  30	  70	  50	 458	48480	49086	   0	   0	
  21	  21	  50	   2	 714	   3	   1	   6	   6	   9	  30	  70	  50	 562	50964	51678	   0	 -10	
  22	  22	  30	   4	 582	   1	   2	   7	   6	   9	  30	  70	  50	 464	53448	54030	   0	 -10	
  23	  23	  50	   1	 592	   3	   1	   7	   6	  10	  30	  70	  50	 641	55982	56574	   0	   0	
  24	  24	  30	   4	 675	   1	   2	   8	   6	  10	  30	  70	  50	 409	58283	58958	   0	   0	
  25	  25	  70	   1	 522	   2	   1	   8	   7	  10	  30	  70	  50	 641	60900	61422	   0	  10	
  26	  26	  50	   1	 556	   3	   1	   8	   7	  11	  30	  70	  50	 511	63234	63790	   0	  20	
  27	  27	  30	   2	 855	   1	   1	   9	   7	  11	  30	  70	  50	 635	65735	66590	   0	  10	
  28	  28	  50	   2	 471	   3	   1	   9	   7	  12	  30	  70	  50	 626	68519	68990	   0	   0	
  29	  29	  70	   1	 399	   2	   1	   9	   8	  12	  30	  70	  50	 410	70703	71102	   0	  10	
  30	  30	  50	   1	 948	   3	   1	   9	   8	  13	  30	  70	  50	 561	72970	73918	   0	  20	
  31	  31	  70	   1	 668	   2	   1	   9	   9	  13	  30	  70	  50	 302	75554	76222	   0	  30	
  32	  32	  50	   1	 989	   3	   1	   9	   9	  14	  30	  70	  50	 356	77888	78877	   0	  40	
  33	  33	  30	   3	 552	   1	   2	  10	   9	  14	  30	  70	  50	 608	80789	81341	   0	  40	
  34	  34	  70	   2	 625	   2	   1	  10	  10	  14	  30	  70	  50	 692	83340	83965	   0	  30	
  35	  35	  30	   4	 791	   1	   2	  11	  10	  14	  30	  70	  50	 312	85574	86365	   0	  30	
  36	  36	  70	   1	 829	   2	   1	  11	  11	  14	  30	  70	  50	 536	88208	89037	   0	  40	
  37	  37	  50	   2	 912	   3	   1	  11	  11	  15	  30	  70	  50	 569	90909	91821	   0	  30	
  38	  38	  30	   3	 626	   1	   2	  12	  11	  15	  30	  70	  50	 519	93643	94269	   0	  30	
  39	  39	  70	   2	 601	   2	   1	  12	  12	  15	  30	  70	  50	 685	96260	96861	   0	  20	
  40	  40	  30	   4	 611	   1	   2	  13	  12	  15	  30	  70	  50	 629	98794	99405	   0	  20	
  41	  41	  50	   1	 443	   3	   1	  13	  12	  16	  30	  70	  50	 655	101378	101821	   0	  30	
  42	  42	  70	   1	 667	   2	   1	  13	  13	  16	  30	  70	  50	 626	103746	104413	   0	  40	
  43	  43	  30	   4	 697	   1	   2	  14	  13	  16	  30	  70	  50	 474	106196	106893	   0	  40	
  44	  44	  70	   1	 597	   2	   1	  14	  14	  16	  30	  70	  50	 476	108664	109261	   0	  50	
  45	  45	  50	   2	 988	   3	   1	  14	  14	  17	  30	  70	  50	 308	110881	111869	   0	  40	
  46	  46	  30	   4	 581	   1	   2	  15	  14	  17	  30	  70	  50	 675	113848	114429	   0	  40	
  47	  47	  70	   1	 601	   2	   1	  15	  15	  17	  30	  70	  50	 365	116099	116700	   0	  50	
  48	  48	  30	   3	 569	   1	   2	  16	  15	  17	  30	  70	  50	 471	118483	119052	   0	  50	
  49	  49	  70	   2	 617	   2	   1	  16	  16	  17	  30	  70	  50	 499	120867	121484	   0	  40	
  50	  50	  30	   4	 581	   1	   2	  17	  16	  17	  30	  70	  50	 553	123351	123932	   0	  40	
  51	  51	  70	   1	 649	   2	   1	  17	  17	  17	  30	  70	  50	 372	125635	126284	   0	  50	
  52	  52	  30	   4	 578	   1	   2	  18	  17	  17	  30	  70	  50	 595	128186	128764	   0	  50	
  53	  53	  70	   1	 580	   2	   1	  18	  18	  17	  30	  70	  50	 460	130520	131100	   0	  60	
  54	  54	  30	   3	 609	   1	   2	  19	  18	  17	  30	  70	  50	 568	132987	133596	   0	  60	
  55	  55	  70	   2	 617	   2	   1	  19	  19	  17	  30	  70	  50	 674	135571	136188	   0	  50	
  56	  56	  50	   2	 739	   3	   1	  19	  19	  18	  30	  70	  50	 603	138105	138844	   0	  40	
  57	  57	  30	   4	 579	   1	   2	  20	  19	  18	  30	  70	  50	 320	140473	141052	   0	  40	
  58	  58	  70	   1	 619	   2	   1	  20	  20	  18	  30	  70	  50	 324	142673	143292	   0	  50	
  59	  59	  50	   1	 613	   3	   1	  20	  20	  19	  30	  70	  50	 605	145207	145820	   0	  60	
  60	  60	  30	   4	 494	   1	   2	  21	  20	  19	  30	  70	  50	 647	147758	148252	   0	  60	
  61	  61	  50	   2	 538	   3	   1	  21	  20	  20	  30	  70	  50	 653	150226	150764	   0	  50	
  62	  62	  70	   1	 563	   2	   1	  21	  21	  20	  30	  70	  50	 320	152393	152956	   0	  60	
  63	  63	  50	   2	 653	   3	   1	  21	  21	  21	  30	  70	  50	 662	154910	155563	   0	  50	
  64	  64	  70	   2	 665	   2	   1	  21	  22	  21	  30	  70	  50	 511	157378	158043	   0	  40	
  65	  65	  50	   1	 561	   3	   1	  21	  22	  22	  30	  70	  50	 601	159962	160523	   0	  50	
  66	  66	  30	   3	 524	   1	   2	  22	  22	  22	  30	  70	  50	 650	162479	163003	   0	  50	
  67	  67	  70	   1	 547	   2	   1	  22	  23	  22	  30	  70	  50	 383	164696	165243	   0	  60	
  68	  68	  30	   4	 557	   1	   2	  23	  23	  22	  30	  70	  50	 680	167214	167771	   0	  60	
  69	  69	  50	   2	 913	   3	   1	  23	  23	  23	  30	  70	  50	 425	169498	170411	   0	  50	
  70	  70	  70	   1	 642	   2	   1	  23	  24	  23	  30	  70	  50	 554	172265	172907	   0	  60	
  71	  71	  50	   2	 610	   3	   1	  23	  24	  24	  30	  70	  50	 414	174633	175243	   0	  50	
  72	  72	  70	   1	 581	   2	   1	  23	  25	  24	  30	  70	  50	 414	176950	177531	   0	  60	
  73	  73	  50	   1	 748	   3	   1	  23	  25	  25	  30	  70	  50	 307	179151	179899	   0	  70	
  74	  74	  70	   2	 700	   2	   1	  23	  26	  25	  30	  70	  50	 335	181551	182251	   0	  60	
  75	  75	  50	   2	 518	   3	   1	  23	  26	  26	  30	  70	  50	 498	184069	184587	   0	  50	
  76	  76	  70	   1	 594	   2	   1	  23	  27	  26	  30	  70	  50	 652	186553	187147	   0	  60	
  77	  77	  50	   1	 530	   3	   1	  23	  27	  27	  30	  70	  50	 500	188953	189483	   0	  70	
  78	  78	  70	   1	 634	   2	   1	  23	  28	  27	  30	  70	  50	 342	191121	191755	   0	  80	
  79	  79	  50	   1	 659	   3	   1	  23	  28	  28	  30	  70	  50	 589	193655	194314	   0	  90	
  80	  80	  30	   4	 556	   1	   2	  24	  28	  28	  30	  70	  50	 608	196222	196778	   0	  90	
  81	  81	  70	   2	 593	   2	   1	  24	  29	  28	  30	  70	  50	 369	198473	199066	   0	  80	
  82	  82	  30	   4	 576	   1	   2	  25	  29	  28	  30	  70	  50	 529	200890	201466	   0	  80	
  83	  83	  50	   2	 532	   3	   1	  25	  29	  29	  30	  70	  50	 399	203174	203706	   0	  70	
  84	  84	  30	   3	 635	   1	   2	  26	  29	  29	  30	  70	  50	 350	205375	206010	   0	  70	
  85	  85	  70	   1	 579	   2	   1	  26	  30	  29	  30	  70	  50	 640	207959	208538	   0	  80	
  86	  86	  50	   1	 626	   3	   1	  26	  30	  30	  30	  70	  50	 537	210376	211002	   0	  90	
  87	  87	  70	   1	 735	   2	   1	  26	  31	  30	  30	  70	  50	 523	212827	213562	   0	 100	
  88	  88	  30	   2	 754	   3	   1	  26	  31	   1	  30	  70	  30	 674	215544	216298	   3	  90	
  89	  89	  30	   4	 534	   1	   2	  27	  31	   1	  30	  70	  30	 613	218212	218746	   0	  90	
  90	  90	  70	   2	 450	   2	   1	  27	  32	   1	  30	  70	  30	 657	220712	221162	   0	  80	
  91	  91	  30	   1	 502	   3	   1	  27	  32	   2	  30	  70	  30	 482	222980	223482	   0	  90	
  92	  92	  70	   1	 504	   2	   1	  27	  33	   2	  30	  70	  30	 525	225314	225818	   0	 100	
  93	  93	  30	   4	 556	   1	   2	  28	  33	   2	  30	  70	  30	 466	227598	228154	   0	 100	
  94	  94	  30	   2	 586	   3	   1	  28	  33	   3	  30	  70	  30	 594	230048	230634	   0	  90	
  95	  95	  30	   3	 793	   1	   2	  29	  33	   3	  30	  70	  30	 475	232416	233209	   0	  90	
  96	  96	  20	   2	 758	   2	   1	  29	   1	   3	  30	  20	  30	 370	234883	235641	   2	  80	
  97	  97	  30	   4	 568	   1	   2	  30	   1	   3	  30	  20	  30	 666	237617	238185	   0	  80	
  98	  98	  30	   2	 519	   3	   1	  30	   1	   4	  30	  20	  30	 524	240018	240537	   0	  70	
  99	  99	  30	   4	 625	   1	   2	  31	   1	   4	  30	  20	  30	 310	242152	242777	   0	  70	
 100	 100	  30	   4	 989	   3	   2	  31	   1	   5	  30	  20	  30	 561	244636	245625	   0	  70	
 101	 101	  20	   4	1058	   2	   2	  31	   2	   5	  30	  20	  30	 339	247287	248345	   0	  70	
 102	 102	  30	   3	 768	   1	   2	  32	   2	   5	  30	  20	  30	 497	250137	250905	   0	  70	
 103	 103	  20	   3	 548	   2	   2	  32	   3	   5	  30	  20	  30	 586	252805	253353	   0	  70	
 104	 104	  30	   3	 881	   3	   2	  32	   3	   6	  30	  20	  30	 590	255256	256137	   0	  70	
 105	 105	  20	   4	1195	   2	   2	  32	   4	   6	  30	  20	  30	 358	257806	259001	   0	  70	
 106	 106	  30	   4	 810	   3	   2	  32	   4	   7	  30	  20	  30	 689	260991	261801	   0	  70	
 107	 107	  20	   4	 812	   2	   2	  32	   5	   7	  30	  20	  30	 633	263741	264553	   0	  70	
 108	 108	  30	   4	 619	   3	   2	  32	   5	   8	  30	  20	  30	 674	266526	267145	   0	  70	
 109	 109	  20	   1	 645	   2	   1	  32	   6	   8	  30	  20	  30	 622	269076	269721	   0	  80	
 110	 110	  30	   4	 650	   1	   2	  33	   6	   8	  30	  20	  30	 670	271694	272344	   0	  80	
 111	 111	  30	   4	 744	   3	   2	  33	   6	   9	  30	  20	  30	 449	274128	274872	   0	  80	
 112	 112	  20	   4	1126	   2	   2	  33	   7	   9	  30	  20	  30	 394	276562	277688	   0	  80	
 113	 113	  30	   1	 540	   3	   1	  33	   7	  10	  30	  20	  30	 606	279596	280136	   0	  90	
 114	 114	  30	   4	 930	   1	   2	  34	   7	  10	  30	  20	  30	 389	281830	282760	   0	  90	
 115	 115	  30	   3	 539	   3	   2	  34	   7	  11	  30	  20	  30	 325	284381	284920	   0	  90	
 116	 116	  30	   4	 673	   1	   2	  35	   7	  11	  30	  20	  30	 403	286631	287304	   0	  90	
 117	 117	  30	   4	 698	   3	   2	  35	   7	  12	  30	  20	  30	 570	289182	289880	   0	  90	
 118	 118	  80	   1	1065	   1	   1	   1	   7	  12	  80	  20	  30	 412	291599	292664	   1	 100	
 119	 119	  30	   4	 766	   3	   2	   1	   7	  13	  80	  20	  30	 664	294634	295400	   0	 100	
 120	 120	  20	   4	 761	   2	   2	   1	   8	  13	  80	  20	  30	 432	297151	297912	   0	 100	
 121	 121	  80	   1	 486	   1	   1	   2	   8	  13	  80	  20	  30	 370	299602	300088	   0	 110	
 122	 122	  30	   4	 562	   3	   2	   2	   8	  14	  80	  20	  30	 302	301702	302264	   0	 110	
 123	 123	  80	   2	 662	   1	   1	   3	   8	  14	  80	  20	  30	 421	303986	304648	   0	 100	
 124	 124	  30	   3	 634	   3	   2	   3	   8	  15	  80	  20	  30	 313	306254	306888	   0	 100	
 125	 125	  80	   1	 640	   1	   1	   4	   8	  15	  80	  20	  30	 676	308871	309511	   0	 110	
 126	 126	  30	   4	 859	   3	   2	   4	   8	  16	  80	  20	  30	 580	311388	312247	   0	 110	
 127	 127	  80	   1	 642	   1	   1	   5	   8	  16	  80	  20	  30	 437	313989	314631	   0	 120	
 128	 128	  30	   4	 597	   3	   2	   5	   8	  17	  80	  20	  30	 372	316306	316903	   0	 120	
 129	 129	  20	   4	 609	   2	   2	   5	   9	  17	  80	  20	  30	 566	318774	319383	   0	 120	
 130	 130	  80	   2	 847	   1	   1	   6	   9	  17	  80	  20	  30	 526	321208	322055	   0	 110	
 131	 131	  30	   4	 486	   3	   2	   6	   9	  18	  80	  20	  30	 424	323809	324295	   0	 110	
 132	 132	  80	   3	 540	   1	   2	   7	   9	  18	  80	  20	  30	 460	326059	326599	   0	 110	
 133	 133	  30	   3	 774	   3	   2	   7	   9	  19	  80	  20	  30	 683	328593	329367	   0	 110	
 134	 134	  80	   1	 645	   1	   1	   8	   9	  19	  80	  20	  30	 315	330994	331639	   0	 120	
 135	 135	  20	   4	 542	   2	   2	   8	  10	  19	  80	  20	  30	 608	333545	334087	   0	 120	
 136	 136	  80	   1	 608	   1	   1	   9	  10	  19	  80	  20	  30	 503	335895	336503	   0	 130	
 137	 137	  20	   3	 722	   2	   2	   9	  11	  19	  80	  20	  30	 408	338213	338935	   0	 130	
 138	 138	  80	   1	 482	   1	   1	  10	  11	  19	  80	  20	  30	 364	340597	341079	   0	 140	
 139	 139	  20	   4	 600	   2	   2	  10	  12	  19	  80	  20	  30	 461	342847	343447	   0	 140	
 140	 140	  30	   4	 817	   3	   2	  10	  12	  20	  80	  20	  30	 646	345398	346215	   0	 140	
 141	 141	  80	   2	 552	   1	   1	  11	  12	  20	  80	  20	  30	 443	347982	348534	   0	 130	
 142	 142	  30	   3	 760	   3	   2	  11	  12	  21	  80	  20	  30	 502	350350	351110	   0	 130	
 143	 143	  20	   4	 574	   2	   2	  11	  13	  21	  80	  20	  30	 569	352984	353558	   0	 130	
 144	 144	  80	   1	 396	   1	   1	  12	  13	  21	  80	  20	  30	 552	355418	355814	   0	 140	
 145	 145	  30	   4	 594	   3	   2	  12	  13	  22	  80	  20	  30	 553	357668	358262	   0	 140	
 146	 146	  20	   4	 380	   2	   2	  12	  14	  22	  80	  20	  30	 628	360186	360566	   0	 140	
