Version: 1	Number of symbols: 3	Pictures exchange: true	Response Deadline: 2000
Trial_No	Virt_Trial_No	Prob_Shown	Feedback	RT	Stimulus_No	Resp	SymbolA_Stage	SymbolB_Stage	SymbolC_Stage	Prob_A	Prob_B	Prob_C	Jitter	StimOnset	RespOnset	Symbol_Changes	Bonus_sum
NaN	   1	  30	NaN	NaN	   1	   3	   0	   0	   0	  30	  70	  50	 614	   0	NaN	   0	   0	
   1	   2	  50	   2	 750	   3	   1	   0	   0	   1	  30	  70	  50	 521	5618	6368	   0	 -10	
   2	   3	  30	   2	 956	   1	   1	   1	   0	   1	  30	  70	  50	 383	8068	9024	   0	 -20	
   3	   4	  50	   1	 817	   3	   1	   1	   0	   2	  30	  70	  50	 395	10719	11536	   0	 -10	
   4	   5	  70	   1	 565	   2	   1	   1	   1	   2	  30	  70	  50	 548	13403	13968	   0	   0	
   5	   6	  30	   4	1013	   1	   2	   2	   1	   2	  30	  70	  50	 506	15787	16800	   0	   0	
   6	   7	  50	   2	 726	   3	   1	   2	   1	   3	  30	  70	  50	 446	18538	19264	   0	 -10	
   7	   8	  70	   3	1286	   2	   2	   2	   2	   3	  30	  70	  50	 363	20922	22208	   0	 -10	
   8	   9	  50	   2	 505	   3	   1	   2	   2	   4	  30	  70	  50	 499	24023	24528	   0	 -20	
   9	  10	  30	   4	 414	   1	   2	   3	   2	   4	  30	  70	  50	 432	26274	26688	   0	 -20	
  10	  11	  50	   1	 288	   3	   1	   3	   2	   5	  30	  70	  50	 608	28608	28896	   0	 -10	
  11	  12	  70	   3	 702	   2	   2	   3	   3	   5	  30	  70	  50	 431	30658	31360	   0	 -10	
  12	  13	  50	   2	 611	   3	   1	   3	   3	   6	  30	  70	  50	 637	33309	33920	   0	 -20	
  13	  14	  70	   2	 509	   2	   1	   3	   4	   6	  30	  70	  50	 613	35827	36336	   0	 -30	
  14	  15	  50	   1	 643	   3	   1	   3	   4	   7	  30	  70	  50	 427	38061	38704	   0	 -20	
  15	  16	  30	   3	 367	   1	   2	   4	   4	   7	  30	  70	  50	 552	40561	40928	   0	 -20	
  16	  17	  70	   2	 365	   2	   1	   4	   5	   7	  30	  70	  50	 364	42595	42960	   0	 -30	
  17	  18	  50	   1	 293	   3	   1	   4	   5	   8	  30	  70	  50	 507	44779	45072	   0	 -20	
  18	  19	  70	   3	 253	   2	   2	   4	   6	   8	  30	  70	  50	 582	46963	47216	   0	 -20	
  19	  20	  30	   3	 221	   1	   2	   5	   6	   8	  30	  70	  50	 406	48931	49152	   0	 -20	
  20	  21	  50	   2	 358	   3	   1	   5	   6	   9	  30	  70	  50	 635	51098	51456	   0	 -30	
  21	  22	  30	   4	 390	   1	   2	   6	   6	   9	  30	  70	  50	 310	53082	53472	   0	 -30	
  22	  23	  50	   3	 463	   3	   2	   6	   6	  10	  30	  70	  50	 469	55249	55712	   0	 -30	
  23	  24	  30	   4	 259	   1	   2	   7	   6	  10	  30	  70	  50	 515	57533	57792	   0	 -30	
  24	  25	  70	   3	 397	   2	   2	   7	   7	  10	  30	  70	  50	 578	59667	60064	   0	 -30	
  25	  26	  50	   1	 508	   3	   1	   7	   7	  11	  30	  70	  50	 301	61668	62176	   0	 -20	
  26	  27	  30	   2	 848	   1	   1	   8	   7	  11	  30	  70	  50	 478	63952	64800	   0	 -30	
  27	  28	  50	   2	 506	   3	   1	   8	   7	  12	  30	  70	  50	 372	66486	66992	   0	 -40	
  28	  29	  70	   1	 393	   2	   1	   8	   8	  12	  30	  70	  50	 582	68887	69280	   0	 -30	
  29	  30	  50	   3	 555	   3	   2	   8	   8	  13	  30	  70	  50	 634	71221	71776	   0	 -30	
  30	  31	  70	   3	 271	   2	   2	   8	   9	  13	  30	  70	  50	 444	73521	73792	   0	 -30	
  31	  32	  50	   3	 241	   3	   2	   8	   9	  14	  30	  70	  50	 335	75455	75696	   0	 -30	
  32	  33	  30	   4	 405	   1	   2	   9	   9	  14	  30	  70	  50	 339	77339	77744	   0	 -30	
  33	  34	  70	   2	 327	   2	   1	   9	  10	  14	  30	  70	  50	 619	79673	80000	   0	 -40	
  34	  35	  30	   3	 459	   1	   2	  10	  10	  14	  30	  70	  50	 655	81957	82416	   0	 -40	
  35	  36	  70	   1	 682	   2	   1	  10	  11	  14	  30	  70	  50	 632	84358	85040	   0	 -30	
  36	  37	  50	   2	 483	   3	   1	  10	  11	  15	  30	  70	  50	 562	86909	87392	   0	 -40	
  37	  38	  30	   4	 459	   1	   2	  11	  11	  15	  30	  70	  50	 385	89093	89552	   0	 -40	
  38	  39	  70	   2	 397	   2	   1	  11	  12	  15	  30	  70	  50	 546	91394	91791	   0	 -50	
  39	  40	  30	   3	 368	   1	   2	  12	  12	  15	  30	  70	  50	 599	93711	94079	   0	 -50	
  40	  41	  50	   1	 306	   3	   1	  12	  12	  16	  30	  70	  50	 659	96045	96351	   0	 -40	
  41	  42	  70	   1	 524	   2	   1	  12	  13	  16	  30	  70	  50	 505	98179	98703	   0	 -30	
  42	  43	  30	   2	 475	   1	   1	  13	  13	  16	  30	  70	  50	 582	100596	101071	   0	 -40	
  43	  44	  70	   1	 449	   2	   1	  13	  14	  16	  30	  70	  50	 434	102814	103263	   0	 -30	
  44	  45	  50	   2	 604	   3	   1	  13	  14	  17	  30	  70	  50	 360	104931	105535	   0	 -40	
  45	  46	  30	   2	 377	   1	   1	  14	  14	  17	  30	  70	  50	 548	107398	107775	   0	 -50	
  46	  47	  70	   1	 502	   2	   1	  14	  15	  17	  30	  70	  50	 368	109449	109951	   0	 -40	
  47	  48	  30	   4	 399	   1	   2	  15	  15	  17	  30	  70	  50	 355	111616	112015	   0	 -40	
  48	  49	  70	   2	 601	   2	   1	  15	  16	  17	  30	  70	  50	 405	113734	114335	   0	 -50	
  49	  50	  30	   3	 679	   1	   2	  16	  16	  17	  30	  70	  50	 526	116168	116847	   0	 -50	
  50	  51	  70	   1	 690	   2	   1	  16	  17	  17	  30	  70	  50	 542	118685	119375	   0	 -40	
  51	  52	  30	   4	 455	   1	   2	  17	  17	  17	  30	  70	  50	 635	121336	121791	   0	 -40	
  52	  53	  70	   1	 532	   2	   1	  17	  18	  17	  30	  70	  50	 307	123403	123935	   0	 -30	
  53	  54	  30	   4	 416	   1	   2	  18	  18	  17	  30	  70	  50	 617	125871	126287	   0	 -30	
  54	  55	  70	   2	 384	   2	   1	  18	  19	  17	  30	  70	  50	 665	128271	128655	   0	 -40	
  55	  56	  50	   2	 422	   3	   1	  18	  19	  18	  30	  70	  50	 529	130489	130911	   0	 -50	
  56	  57	  30	   1	 525	   1	   1	  19	  19	  18	  30	  70	  50	 484	132706	133231	   0	 -40	
  57	  58	  70	   1	 568	   2	   1	  19	  20	  18	  30	  70	  50	 677	135207	135775	   0	 -30	
  58	  59	  50	   1	 555	   3	   1	  19	  20	  19	  30	  70	  50	 437	137524	138079	   0	 -20	
  59	  60	  30	   4	 498	   1	   2	  20	  20	  19	  30	  70	  50	 344	139725	140223	   0	 -20	
  60	  61	  50	   4	 483	   3	   2	  20	  20	  20	  30	  70	  50	 556	142092	142575	   0	 -20	
  61	  62	  70	   1	 496	   2	   1	  20	  21	  20	  30	  70	  50	 631	144543	145039	   0	 -10	
  62	  63	  50	   4	 357	   3	   2	  20	  21	  21	  30	  70	  50	 476	146810	147167	   0	 -10	
  63	  64	  70	   4	 419	   2	   2	  20	  22	  21	  30	  70	  50	 359	148828	149247	   0	 -10	
  64	  65	  50	   1	 392	   3	   1	  20	  22	  22	  30	  70	  50	 536	151095	151487	   0	   0	
  65	  66	  30	   4	 501	   1	   2	  21	  22	  22	  30	  70	  50	 368	153162	153663	   0	   0	
  66	  67	  70	   1	 243	   2	   1	  21	  23	  22	  30	  70	  50	 606	155580	155823	   0	  10	
  67	  68	  30	   1	 435	   1	   1	  22	  23	  22	  30	  70	  50	 449	157580	158015	   0	  20	
  68	  69	  50	   4	 464	   3	   2	  22	  23	  23	  30	  70	  50	 301	159631	160095	   0	  20	
  69	  70	  70	   3	 499	   2	   2	  22	  24	  23	  30	  70	  50	 539	161948	162447	   0	  20	
  70	  71	  50	   4	 413	   3	   2	  22	  24	  24	  30	  70	  50	 300	164066	164479	   0	  20	
  71	  72	  70	   1	 289	   2	   1	  22	  25	  24	  30	  70	  50	 575	166366	166655	   0	  30	
  72	  73	  50	   3	 447	   3	   2	  22	  25	  25	  30	  70	  50	 446	168400	168847	   0	  30	
