Version: 1	Number of symbols: 3	Pictures exchange: true	Response Deadline: 2000
Trial_No	Virt_Trial_No	Prob_Shown	Feedback	RT	Stimulus_No	Resp	SymbolA_Stage	SymbolB_Stage	SymbolC_Stage	Prob_A	Prob_B	Prob_C	Jitter	StimOnset	RespOnset	Symbol_Changes	Bonus_sum
   1	   1	  30	   2	1494	   1	   1	   1	   0	   0	  30	  70	  50	 566	1773	3267	   0	 -10	
   2	   2	  50	   2	1830	   3	   1	   1	   0	   1	  30	  70	  50	 425	4973	6803	   0	 -20	
   3	   3	  30	   2	1852	   1	   1	   2	   0	   1	  30	  70	  50	 512	8599	10451	   0	 -30	
   4	   4	  50	   1	1438	   3	   1	   2	   0	   2	  30	  70	  50	 566	12293	13731	   0	 -20	
   5	   5	  70	   1	1468	   2	   1	   2	   1	   2	  30	  70	  50	 550	15559	17027	   0	 -10	
NaN	   6	  30	NaN	NaN	   1	   3	   2	   1	   2	  30	  70	  50	 625	15559	NaN	   0	 -10	
   6	   7	  50	   2	 924	   3	   1	   2	   1	   3	  30	  70	  50	 662	22839	23763	   0	 -20	
   7	   8	  70	   1	 420	   2	   1	   2	   2	   3	  30	  70	  50	 551	25599	26019	   0	 -10	
   8	   9	  50	   2	 910	   3	   1	   2	   2	   4	  30	  70	  50	 597	27893	28803	   0	 -20	
   9	  10	  30	   4	 569	   1	   2	   3	   2	   4	  30	  70	  50	 583	30666	31235	   0	 -20	
  10	  11	  50	   1	1025	   3	   1	   3	   2	   5	  30	  70	  50	 353	32866	33891	   0	 -10	
  11	  12	  70	   1	 705	   2	   1	   3	   3	   5	  30	  70	  50	 332	35506	36211	   0	   0	
  12	  13	  50	   2	 692	   3	   1	   3	   3	   6	  30	  70	  50	 666	38159	38851	   0	 -10	
  13	  14	  70	   2	 452	   2	   1	   3	   4	   6	  30	  70	  50	 508	40639	41091	   0	 -20	
  14	  15	  50	   1	 652	   3	   1	   3	   4	   7	  30	  70	  50	 310	42679	43331	   0	 -10	
  15	  16	  30	   3	 814	   1	   2	   4	   4	   7	  30	  70	  50	 330	44933	45747	   0	 -10	
  16	  17	  70	   2	 502	   2	   1	   4	   5	   7	  30	  70	  50	 583	47613	48115	   0	 -20	
  17	  18	  50	   1	 742	   3	   1	   4	   5	   8	  30	  70	  50	 617	50013	50755	   0	 -10	
  18	  19	  70	   1	 561	   2	   1	   4	   6	   8	  30	  70	  50	 667	52706	53267	   0	   0	
  19	  20	  30	   3	1017	   1	   2	   5	   6	   8	  30	  70	  50	 673	55226	56243	   0	   0	
  20	  21	  50	   2	 532	   3	   1	   5	   6	   9	  30	  70	  50	 390	57919	58451	   0	 -10	
  21	  22	  30	   2	 646	   1	   1	   6	   6	   9	  30	  70	  50	 357	60093	60739	   0	 -20	
  22	  23	  50	   1	 633	   3	   1	   6	   6	  10	  30	  70	  50	 480	62506	63139	   0	 -10	
  23	  24	  30	   4	 606	   1	   2	   7	   6	  10	  30	  70	  50	 358	64773	65379	   0	 -10	
  24	  25	  70	   1	 412	   2	   1	   7	   7	  10	  30	  70	  50	 585	67239	67651	   0	   0	
  25	  26	  50	   1	 588	   3	   1	   7	   7	  11	  30	  70	  50	 308	69239	69827	   0	  10	
  26	  27	  30	   4	 590	   1	   2	   8	   7	  11	  30	  70	  50	 620	71733	72323	   0	  10	
  27	  28	  50	   2	 377	   3	   1	   8	   7	  12	  30	  70	  50	 664	74266	74643	   0	   0	
  28	  29	  70	   1	 556	   2	   1	   8	   8	  12	  30	  70	  50	 348	76279	76835	   0	  10	
  29	  30	  50	   3	 969	   3	   2	   8	   8	  13	  30	  70	  50	 306	78426	79395	   0	  10	
  30	  31	  70	   1	 377	   2	   1	   8	   9	  13	  30	  70	  50	 386	81066	81443	   0	  20	
  31	  32	  50	   1	 540	   3	   1	   8	   9	  14	  30	  70	  50	 422	83159	83699	   0	  30	
  32	  33	  30	   4	 550	   1	   2	   9	   9	  14	  30	  70	  50	 626	85613	86163	   0	  30	
  33	  34	  70	   2	 390	   2	   1	   9	  10	  14	  30	  70	  50	 320	87773	88163	   0	  20	
  34	  35	  30	   1	 508	   1	   1	  10	  10	  14	  30	  70	  50	 352	89799	90307	   0	  30	
  35	  36	  70	   1	 670	   2	   1	  10	  11	  14	  30	  70	  50	 534	92133	92803	   0	  40	
  36	  37	  50	   2	 398	   3	   1	  10	  11	  15	  30	  70	  50	 692	94773	95171	   0	  30	
  37	  38	  30	   4	1003	   1	   2	  11	  11	  15	  30	  70	  50	 314	96759	97762	   0	  30	
  38	  39	  70	   2	 452	   2	   1	  11	  12	  15	  30	  70	  50	 397	99439	99891	   0	  20	
  39	  40	  30	   3	 870	   1	   2	  12	  12	  15	  30	  70	  50	 526	101693	102563	   0	  20	
  40	  41	  50	   1	 292	   3	   1	  12	  12	  16	  30	  70	  50	 548	104399	104691	   0	  30	
  41	  42	  70	   1	 550	   2	   1	  12	  13	  16	  30	  70	  50	 595	106573	107123	   0	  40	
  42	  43	  30	   4	 820	   1	   2	  13	  13	  16	  30	  70	  50	 397	108799	109619	   0	  40	
  43	  44	  70	   1	 441	   2	   1	  13	  14	  16	  30	  70	  50	 569	111466	111907	   0	  50	
  44	  45	  50	   2	 462	   3	   1	  13	  14	  17	  30	  70	  50	 454	113653	114115	   0	  40	
  45	  46	  30	   4	 638	   1	   2	  14	  14	  17	  30	  70	  50	 655	116053	116691	   0	  40	
  46	  47	  70	   1	 398	   2	   1	  14	  15	  17	  30	  70	  50	 641	118613	119011	   0	  50	
  47	  48	  30	   4	 484	   1	   2	  15	  15	  17	  30	  70	  50	 672	120959	121443	   0	  50	
  48	  49	  70	   2	 433	   2	   1	  15	  16	  17	  30	  70	  50	 534	123266	123699	   0	  40	
  49	  50	  30	   3	1361	   1	   2	  16	  16	  17	  30	  70	  50	 604	125586	126947	   0	  40	
  50	  51	  70	   1	 460	   2	   1	  16	  17	  17	  30	  70	  50	 366	128599	129059	   0	  50	
  51	  52	  30	   2	 753	   1	   1	  17	  17	  17	  30	  70	  50	 596	130946	131699	   0	  40	
  52	  53	  70	   1	 452	   2	   1	  17	  18	  17	  30	  70	  50	 625	133599	134051	   0	  50	
  53	  54	  30	   4	 558	   1	   2	  18	  18	  17	  30	  70	  50	 564	135893	136451	   0	  50	
  54	  55	  70	   2	 537	   2	   1	  18	  19	  17	  30	  70	  50	 305	138026	138563	   0	  40	
  55	  56	  50	   2	 740	   3	   1	  18	  19	  18	  30	  70	  50	 310	140159	140899	   0	  30	
  56	  57	  30	   3	 478	   1	   2	  19	  19	  18	  30	  70	  50	 513	142693	143171	   0	  30	
  57	  58	  70	   1	 428	   2	   1	  19	  20	  18	  30	  70	  50	 396	144839	145267	   0	  40	
  58	  59	  50	   1	1115	   3	   1	  19	  20	  19	  30	  70	  50	 439	146999	148114	   0	  50	
  59	  60	  30	   4	1396	   1	   2	  20	  20	  19	  30	  70	  50	 446	149839	151235	   0	  50	
  60	  61	  50	   2	 637	   3	   1	  20	  20	  20	  30	  70	  50	 421	152933	153570	   0	  40	
  61	  62	  70	   1	 613	   2	   1	  20	  21	  20	  30	  70	  50	 427	155293	155906	   0	  50	
  62	  63	  50	   2	 568	   3	   1	  20	  21	  21	  30	  70	  50	 427	157626	158194	   0	  40	
  63	  64	  70	   2	 608	   2	   1	  20	  22	  21	  30	  70	  50	 586	160066	160674	   0	  30	
  64	  65	  50	   1	1000	   3	   1	  20	  22	  22	  30	  70	  50	 628	162586	163586	   0	  40	
  65	  66	  30	   4	 704	   1	   2	  21	  22	  22	  30	  70	  50	 631	165506	166210	   0	  40	
  66	  67	  70	   1	 521	   2	   1	  21	  23	  22	  30	  70	  50	 458	167946	168467	   0	  50	
  67	  68	  30	   3	 542	   1	   2	  22	  23	  22	  30	  70	  50	 545	170293	170835	   0	  50	
  68	  69	  50	   2	 622	   3	   1	  22	  23	  23	  30	  70	  50	 659	172773	173395	   0	  40	
  69	  70	  70	   1	1365	   2	   1	  22	  24	  23	  30	  70	  50	 694	175373	176738	   0	  50	
  70	  71	  50	   2	 605	   3	   1	  22	  24	  24	  30	  70	  50	 675	178693	179298	   0	  40	
  71	  72	  70	   1	 536	   2	   1	  22	  25	  24	  30	  70	  50	 632	181226	181762	   0	  50	
  72	  73	  50	   3	1003	   3	   2	  22	  25	  25	  30	  70	  50	 508	183559	184562	   0	  50	
  73	  74	  70	   2	 507	   2	   1	  22	  26	  25	  30	  70	  50	 597	186439	186946	   0	  40	
  74	  75	  50	   2	 515	   3	   1	  22	  26	  26	  30	  70	  50	 405	188639	189154	   0	  30	
  75	  76	  70	   1	 576	   2	   1	  22	  27	  26	  30	  70	  50	 516	190946	191522	   0	  40	
  76	  77	  50	   1	 576	   3	   1	  22	  27	  27	  30	  70	  50	 375	193186	193762	   0	  50	
  77	  78	  70	   1	 592	   2	   1	  22	  28	  27	  30	  70	  50	 695	195746	196338	   0	  60	
  78	  79	  50	   1	1032	   3	   1	  22	  28	  28	  30	  70	  50	 642	198266	199298	   0	  70	
  79	  80	  30	   4	 608	   1	   2	  23	  28	  28	  30	  70	  50	 684	201266	201874	   0	  70	
  80	  81	  70	   2	 605	   2	   1	  23	  29	  28	  30	  70	  50	 499	203653	204258	   0	  60	
  81	  82	  30	   4	1157	   1	   2	  24	  29	  28	  30	  70	  50	 384	205933	207090	   0	  60	
  82	  83	  50	   2	 515	   3	   1	  24	  29	  29	  30	  70	  50	 507	208879	209394	   0	  50	
  83	  84	  30	   4	 925	   1	   2	  25	  29	  29	  30	  70	  50	 414	211093	212018	   0	  50	
  84	  85	  70	   1	 499	   2	   1	  25	  30	  29	  30	  70	  50	 625	213919	214418	   0	  60	
  85	  86	  50	   1	 597	   3	   1	  25	  30	  30	  30	  70	  50	 557	216253	216850	   0	  70	
  86	  87	  70	   1	 653	   2	   1	  25	  31	  30	  30	  70	  50	 652	218773	219426	   0	  80	
  87	  88	  30	   2	 987	   3	   1	  25	  31	   1	  30	  70	  30	 412	221159	222146	   3	  70	
  88	  89	  30	   1	1576	   1	   1	  26	  31	   1	  30	  70	  30	 347	223786	225362	   0	  80	
  89	  90	  70	   2	 627	   2	   1	  26	  32	   1	  30	  70	  30	 631	227279	227906	   0	  70	
  90	  91	  30	   3	 709	   3	   2	  26	  32	   2	  30	  70	  30	 420	229613	230322	   0	  70	
  91	  92	  70	   1	 443	   2	   1	  26	  33	   2	  30	  70	  30	 495	232119	232562	   0	  80	
  92	  93	  30	   2	 928	   1	   1	  27	  33	   2	  30	  70	  30	 459	234306	235234	   0	  70	
  93	  94	  30	   2	1035	   3	   1	  27	  33	   3	  30	  70	  30	 645	237159	238194	   0	  60	
  94	  95	  30	   2	 701	   1	   1	  28	  33	   3	  30	  70	  30	 655	240133	240834	   0	  50	
  95	  96	  20	   4	1216	   2	   2	  28	   1	   3	  30	  20	  30	 501	242626	243842	   2	  50	
  96	  97	  30	   1	 949	   1	   1	  29	   1	   3	  30	  20	  30	 404	245533	246482	   0	  60	
  97	  98	  30	   4	1147	   3	   2	  29	   1	   4	  30	  20	  30	 350	248119	249266	   0	  60	
