Version: 1	Number of symbols: 3	Pictures exchange: true	Response Deadline: 2000
Trial_No	Virt_Trial_No	Prob_Shown	Feedback	RT	Stimulus_No	Resp	SymbolA_Stage	SymbolB_Stage	SymbolC_Stage	Prob_A	Prob_B	Prob_C	Jitter	StimOnset	RespOnset	Symbol_Changes	Bonus_sum
NaN	   1	  30	NaN	NaN	   1	   3	   0	   0	   0	  30	  70	  50	 467	7340044	NaN	   0	   0	
NaN	   2	  50	NaN	NaN	   3	   3	   0	   0	   0	  30	  70	  50	 551	7340044	NaN	   0	   0	
   1	   3	  30	   2	 417	   1	   1	   1	   0	   0	  30	  70	  50	 337	7013	7430	   0	 -10	
   2	   4	  50	   4	 487	   3	   2	   1	   0	   1	  30	  70	  50	 370	9079	9566	   0	 -10	
   3	   5	  70	   3	 559	   2	   2	   1	   1	   1	  30	  70	  50	 314	11159	11718	   0	 -10	
   4	   6	  30	   4	 634	   1	   2	   2	   1	   1	  30	  70	  50	 568	13572	14206	   0	 -10	
   5	   7	  50	   1	 559	   3	   1	   2	   1	   2	  30	  70	  50	 676	16159	16718	   0	   0	
   6	   8	  70	   1	 655	   2	   1	   2	   2	   2	  30	  70	  50	 469	18479	19134	   0	  10	
   7	   9	  50	   2	 509	   3	   1	   2	   2	   3	  30	  70	  50	 568	20985	21494	   0	   0	
   8	  10	  30	   4	 815	   1	   2	   3	   2	   3	  30	  70	  50	 460	23239	24054	   0	   0	
   9	  11	  50	   4	 922	   3	   2	   3	   2	   4	  30	  70	  50	 306	25652	26574	   0	   0	
  10	  12	  70	   1	 490	   2	   1	   3	   3	   4	  30	  70	  50	 507	28372	28862	   0	  10	
  11	  13	  50	   1	 386	   3	   1	   3	   3	   5	  30	  70	  50	 333	30492	30878	   0	  20	
  12	  14	  70	   2	 597	   2	   1	   3	   4	   5	  30	  70	  50	 613	32785	33382	   0	  10	
  13	  15	  50	   2	 418	   3	   1	   3	   4	   6	  30	  70	  50	 675	35332	35750	   0	   0	
  14	  16	  30	   3	 615	   1	   2	   4	   4	   6	  30	  70	  50	 479	37518	38133	   0	   0	
  15	  17	  70	   2	 388	   2	   1	   4	   5	   6	  30	  70	  50	 648	40065	40453	   0	 -10	
  16	  18	  50	   1	 516	   3	   1	   4	   5	   7	  30	  70	  50	 519	42265	42781	   0	   0	
  17	  19	  70	   1	 612	   2	   1	   4	   6	   7	  30	  70	  50	 532	44585	45197	   0	  10	
NaN	  20	  30	NaN	NaN	   1	   3	   4	   6	   7	  30	  70	  50	 674	44585	NaN	   0	  10	
  18	  21	  50	   1	 391	   3	   1	   4	   6	   8	  30	  70	  50	 669	51078	51469	   0	  20	
  19	  22	  30	   3	 527	   1	   2	   5	   6	   8	  30	  70	  50	 522	53278	53805	   0	  20	
  20	  23	  50	   2	 407	   3	   1	   5	   6	   9	  30	  70	  50	 636	55718	56125	   0	  10	
  21	  24	  30	   2	 381	   1	   1	   6	   6	   9	  30	  70	  50	 489	57904	58285	   0	   0	
  22	  25	  70	   1	 362	   2	   1	   6	   7	   9	  30	  70	  50	 405	59971	60333	   0	  10	
  23	  26	  50	   1	 357	   3	   1	   6	   7	  10	  30	  70	  50	 483	62104	62461	   0	  20	
  24	  27	  30	   4	 362	   1	   2	   7	   7	  10	  30	  70	  50	 386	64131	64493	   0	  20	
  25	  28	  50	   1	 301	   3	   1	   7	   7	  11	  30	  70	  50	 639	66424	66725	   0	  30	
NaN	  29	  70	NaN	NaN	   2	   3	   7	   7	  11	  30	  70	  50	 666	66424	NaN	   0	  30	
  26	  30	  50	   2	 357	   3	   1	   7	   7	  12	  30	  70	  50	 613	72544	72901	   0	  20	
  27	  31	  70	   1	 352	   2	   1	   7	   8	  12	  30	  70	  50	 455	74637	74989	   0	  30	
