Version: 1	Number of symbols: 3	Pictures exchange: true	Response Deadline: 2000
Trial_No	Virt_Trial_No	Prob_Shown	Feedback	RT	Stimulus_No	Resp	SymbolA_Stage	SymbolB_Stage	SymbolC_Stage	Prob_A	Prob_B	Prob_C	Jitter	StimOnset	RespOnset	Symbol_Changes	Bonus_sum
   1	   1	  30	   4	1248	   1	   2	   1	   0	   0	  30	  70	  50	 328	1546	2794	   0	   0	
   2	   2	  50	   4	1200	   3	   2	   1	   0	   1	  30	  70	  50	 598	4666	5866	   0	   0	
   3	   3	  30	   4	1688	   1	   2	   2	   0	   1	  30	  70	  50	 592	7746	9434	   0	   0	
   4	   4	  50	   3	1187	   3	   2	   2	   0	   2	  30	  70	  50	 529	11239	12426	   0	   0	
   5	   5	  70	   3	1182	   2	   2	   2	   1	   2	  30	  70	  50	 696	14412	15594	   0	   0	
   6	   6	  30	   4	 950	   1	   2	   3	   1	   2	  30	  70	  50	 382	17252	18202	   0	   0	
   7	   7	  50	   2	 640	   3	   1	   3	   1	   3	  30	  70	  50	 538	20026	20666	   0	 -10	
   8	   8	  70	   1	1590	   2	   1	   3	   2	   3	  30	  70	  50	 336	22292	23882	   0	   0	
NaN	   9	  50	NaN	NaN	   3	   3	   3	   2	   3	  30	  70	  50	 628	22292	NaN	   0	   0	
   9	  10	  30	   3	 653	   1	   2	   4	   2	   3	  30	  70	  50	 400	29452	30105	   0	   0	
  10	  11	  50	   4	 781	   3	   2	   4	   2	   4	  30	  70	  50	 624	32012	32793	   0	   0	
  11	  12	  70	   1	 413	   2	   1	   4	   3	   4	  30	  70	  50	 489	34572	34985	   0	  10	
  12	  13	  50	   1	 776	   3	   1	   4	   3	   5	  30	  70	  50	 433	36705	37481	   0	  20	
  13	  14	  70	   2	 757	   2	   1	   4	   4	   5	  30	  70	  50	 412	39172	39929	   0	  10	
  14	  15	  50	   4	1427	   3	   2	   4	   4	   6	  30	  70	  50	 435	41638	43065	   0	  10	
  15	  16	  30	   3	 416	   1	   2	   5	   4	   6	  30	  70	  50	 552	44905	45321	   0	  10	
  16	  17	  70	   2	 720	   2	   1	   5	   5	   6	  30	  70	  50	 460	47065	47785	   0	   0	
  17	  18	  50	   1	 734	   3	   1	   5	   5	   7	  30	  70	  50	 617	49691	50425	   0	  10	
  18	  19	  70	   1	 718	   2	   1	   5	   6	   7	  30	  70	  50	 621	52331	53049	   0	  20	
  19	  20	  30	   4	 614	   1	   2	   6	   6	   7	  30	  70	  50	 526	54851	55465	   0	  20	
  20	  21	  50	   3	 699	   3	   2	   6	   6	   8	  30	  70	  50	 612	57358	58057	   0	  20	
  21	  22	  30	   4	 603	   1	   2	   7	   6	   8	  30	  70	  50	 652	59998	60601	   0	  20	
  22	  23	  50	   2	 886	   3	   1	   7	   6	   9	  30	  70	  50	 483	62371	63257	   0	  10	
  23	  24	  30	   4	 600	   1	   2	   8	   6	   9	  30	  70	  50	 563	65104	65704	   0	  10	
  24	  25	  70	   1	 626	   2	   1	   8	   7	   9	  30	  70	  50	 407	67398	68024	   0	  20	
  25	  26	  50	   1	 840	   3	   1	   8	   7	  10	  30	  70	  50	 668	69984	70824	   0	  30	
  26	  27	  30	   4	 419	   1	   2	   9	   7	  10	  30	  70	  50	 650	72757	73176	   0	  30	
  27	  28	  50	   3	 765	   3	   2	   9	   7	  11	  30	  70	  50	 589	75051	75816	   0	  30	
  28	  29	  70	   1	 483	   2	   1	   9	   8	  11	  30	  70	  50	 541	77637	78120	   0	  40	
  29	  30	  50	   4	 605	   3	   2	   9	   8	  12	  30	  70	  50	 521	79931	80536	   0	  40	
  30	  31	  70	   1	 728	   2	   1	   9	   9	  12	  30	  70	  50	 331	82144	82872	   0	  50	
  31	  32	  50	   3	 853	   3	   2	   9	   9	  13	  30	  70	  50	 529	84691	85544	   0	  50	
  32	  33	  30	   3	 443	   1	   2	  10	   9	  13	  30	  70	  50	 365	87197	87640	   0	  50	
  33	  34	  70	   2	 403	   2	   1	  10	  10	  13	  30	  70	  50	 637	89557	89960	   0	  40	
  34	  35	  30	   4	 475	   1	   2	  11	  10	  13	  30	  70	  50	 510	91757	92232	   0	  40	
  35	  36	  70	   1	 558	   2	   1	  11	  11	  13	  30	  70	  50	 584	94090	94648	   0	  50	
  36	  37	  50	   3	 555	   3	   2	  11	  11	  14	  30	  70	  50	 396	96317	96872	   0	  50	
  37	  38	  30	   3	 486	   1	   2	  12	  11	  14	  30	  70	  50	 384	98530	99016	   0	  50	
  38	  39	  70	   2	 418	   2	   1	  12	  12	  14	  30	  70	  50	 696	100997	101415	   0	  40	
  39	  40	  30	   4	 664	   1	   2	  13	  12	  14	  30	  70	  50	 490	103183	103847	   0	  40	
  40	  41	  50	   2	 504	   3	   1	  13	  12	  15	  30	  70	  50	 699	105823	106327	   0	  30	
  41	  42	  70	   1	 400	   2	   1	  13	  13	  15	  30	  70	  50	 490	108103	108503	   0	  40	
  42	  43	  30	   4	 491	   1	   2	  14	  13	  15	  30	  70	  50	 607	110396	110887	   0	  40	
  43	  44	  70	   1	 523	   2	   1	  14	  14	  15	  30	  70	  50	 627	112796	113319	   0	  50	
  44	  45	  50	   1	 579	   3	   1	  14	  14	  16	  30	  70	  50	 632	115236	115815	   0	  60	
