Version: 1	Number of symbols: 3	Pictures exchange: true	Response Deadline: 2000
Trial_No	Virt_Trial_No	Prob_Shown	Feedback	RT	Stimulus_No	Resp	SymbolA_Stage	SymbolB_Stage	SymbolC_Stage	Prob_A	Prob_B	Prob_C	Jitter	StimOnset	RespOnset	Symbol_Changes	Bonus_sum
   1	   1	  30	   2	1336	   1	   1	   1	   0	   0	  30	  70	  50	 513	-333	1003	   0	 -10	
   2	   2	  50	   2	 705	   3	   1	   1	   0	   1	  30	  70	  50	 578	2866	3571	   0	 -20	
   3	   3	  30	   2	 681	   1	   1	   2	   0	   1	  30	  70	  50	 344	5186	5867	   0	 -30	
   4	   4	  50	   1	 676	   3	   1	   2	   0	   2	  30	  70	  50	 326	7479	8155	   0	 -20	
   5	   5	  70	   1	 958	   2	   1	   2	   1	   2	  30	  70	  50	 619	10052	11010	   0	 -10	
   6	   6	  30	   2	 534	   1	   1	   3	   1	   2	  30	  70	  50	 486	12772	13306	   0	 -20	
   7	   7	  50	   2	 883	   3	   1	   3	   1	   3	  30	  70	  50	 329	14919	15802	   0	 -30	
   8	   8	  70	   1	 707	   2	   1	   3	   2	   3	  30	  70	  50	 633	17719	18426	   0	 -20	
   9	   9	  50	   4	 590	   3	   2	   3	   2	   4	  30	  70	  50	 582	20292	20882	   0	 -20	
  10	  10	  30	   3	 545	   1	   2	   4	   2	   4	  30	  70	  50	 384	22545	23090	   0	 -20	
  11	  11	  50	   3	 910	   3	   2	   4	   2	   5	  30	  70	  50	 507	24892	25802	   0	 -20	
  12	  12	  70	   1	1121	   2	   1	   4	   3	   5	  30	  70	  50	 339	27425	28546	   0	 -10	
  13	  13	  50	   2	 713	   3	   1	   4	   3	   6	  30	  70	  50	 471	30305	31018	   0	 -20	
  14	  14	  70	   2	 735	   2	   1	   4	   4	   6	  30	  70	  50	 596	32891	33626	   0	 -30	
  15	  15	  50	   3	 769	   3	   2	   4	   4	   7	  30	  70	  50	 306	35225	35994	   0	 -30	
  16	  16	  30	   3	 522	   1	   2	   5	   4	   7	  30	  70	  50	 667	37944	38466	   0	 -30	
  17	  17	  70	   2	 735	   2	   1	   5	   5	   7	  30	  70	  50	 341	40091	40826	   0	 -40	
  18	  18	  50	   1	1279	   3	   1	   5	   5	   8	  30	  70	  50	 501	42611	43890	   0	 -30	
  19	  19	  70	   1	 727	   2	   1	   5	   6	   8	  30	  70	  50	 560	45731	46458	   0	 -20	
  20	  20	  30	   4	 676	   1	   2	   6	   6	   8	  30	  70	  50	 462	48197	48873	   0	 -20	
  21	  21	  50	   2	 449	   3	   1	   6	   6	   9	  30	  70	  50	 504	50664	51113	   0	 -30	
  22	  22	  30	   4	 692	   1	   2	   7	   6	   9	  30	  70	  50	 566	52957	53649	   0	 -30	
  23	  23	  50	   1	 849	   3	   1	   7	   6	  10	  30	  70	  50	 303	55224	56073	   0	 -20	
  24	  24	  30	   4	 620	   1	   2	   8	   6	  10	  30	  70	  50	 371	57717	58337	   0	 -20	
  25	  25	  70	   1	 617	   2	   1	   8	   7	  10	  30	  70	  50	 445	60064	60681	   0	 -10	
  26	  26	  50	   1	 815	   3	   1	   8	   7	  11	  30	  70	  50	 641	62610	63425	   0	   0	
  27	  27	  30	   4	 719	   1	   2	   9	   7	  11	  30	  70	  50	 377	65090	65809	   0	   0	
  28	  28	  50	   2	 724	   3	   1	   9	   7	  12	  30	  70	  50	 575	67677	68401	   0	 -10	
  29	  29	  70	   1	 389	   2	   1	   9	   8	  12	  30	  70	  50	 435	70116	70505	   0	   0	
  30	  30	  50	   1	 439	   3	   1	   9	   8	  13	  30	  70	  50	 333	72130	72569	   0	  10	
  31	  31	  70	   1	 549	   2	   1	   9	   9	  13	  30	  70	  50	 531	74396	74945	   0	  20	
  32	  32	  50	   1	 658	   3	   1	   9	   9	  14	  30	  70	  50	 673	76903	77561	   0	  30	
  33	  33	  30	   3	 656	   1	   2	  10	   9	  14	  30	  70	  50	 370	79209	79865	   0	  30	
  34	  34	  70	   2	 490	   2	   1	  10	  10	  14	  30	  70	  50	 591	81743	82233	   0	  20	
  35	  35	  30	   2	 402	   1	   1	  11	  10	  14	  30	  70	  50	 430	83943	84345	   0	  10	
  36	  36	  70	   1	 619	   2	   1	  11	  11	  14	  30	  70	  50	 636	86262	86881	   0	  20	
  37	  37	  50	   2	 647	   3	   1	  11	  11	  15	  30	  70	  50	 488	88649	89296	   0	  10	
  38	  38	  30	   3	 775	   1	   2	  12	  11	  15	  30	  70	  50	 668	91249	92024	   0	  10	
  39	  39	  70	   2	 618	   2	   1	  12	  12	  15	  30	  70	  50	 351	93662	94280	   0	   0	
  40	  40	  30	   4	 757	   1	   2	  13	  12	  15	  30	  70	  50	 392	95955	96712	   0	   0	
  41	  41	  50	   1	1069	   3	   1	  13	  12	  16	  30	  70	  50	 627	98635	99704	   0	  10	
  42	  42	  70	   1	 450	   2	   1	  13	  13	  16	  30	  70	  50	 393	101382	101832	   0	  20	
  43	  43	  30	   4	1450	   1	   2	  14	  13	  16	  30	  70	  50	 551	103662	105112	   0	  20	
  44	  44	  70	   1	 554	   2	   1	  14	  14	  16	  30	  70	  50	 357	106742	107296	   0	  30	
  45	  45	  50	   2	 389	   3	   1	  14	  14	  17	  30	  70	  50	 421	108995	109384	   0	  20	
  46	  46	  30	   4	 648	   1	   2	  15	  14	  17	  30	  70	  50	 413	111088	111736	   0	  20	
  47	  47	  70	   1	 421	   2	   1	  15	  15	  17	  30	  70	  50	 542	113555	113976	   0	  30	
  48	  48	  30	   3	 555	   1	   2	  16	  15	  17	  30	  70	  50	 441	115701	116256	   0	  30	
  49	  49	  70	   2	 504	   2	   1	  16	  16	  17	  30	  70	  50	 397	117928	118432	   0	  20	
  50	  50	  30	   4	 744	   1	   2	  17	  16	  17	  30	  70	  50	 660	120368	121112	   0	  20	
  51	  51	  70	   1	 635	   2	   1	  17	  17	  17	  30	  70	  50	 543	122941	123576	   0	  30	
  52	  52	  30	   4	 705	   1	   2	  18	  17	  17	  30	  70	  50	 638	125487	126192	   0	  30	
  53	  53	  70	   1	 594	   2	   1	  18	  18	  17	  30	  70	  50	 547	128021	128615	   0	  40	
  54	  54	  30	   3	 824	   1	   2	  19	  18	  17	  30	  70	  50	 473	130367	131191	   0	  40	
  55	  55	  70	   2	 531	   2	   1	  19	  19	  17	  30	  70	  50	 513	132980	133511	   0	  30	
  56	  56	  50	   2	1640	   3	   1	  19	  19	  18	  30	  70	  50	 693	135487	137127	   0	  20	
  57	  57	  30	   4	 723	   1	   2	  20	  19	  18	  30	  70	  50	 567	138980	139703	   0	  20	
  58	  58	  70	   1	 587	   2	   1	  20	  20	  18	  30	  70	  50	 306	141300	141887	   0	  30	
  59	  59	  50	   1	 398	   3	   1	  20	  20	  19	  30	  70	  50	 414	143593	143991	   0	  40	
NaN	  60	  30	NaN	NaN	   1	   3	  20	  20	  19	  30	  70	  50	 456	143593	NaN	   0	  40	
  60	  61	  50	   2	 969	   3	   1	  20	  20	  20	  30	  70	  50	 627	149606	150575	   0	  30	
  61	  62	  70	   1	 633	   2	   1	  20	  21	  20	  30	  70	  50	 624	152486	153119	   0	  40	
  62	  63	  50	   2	 561	   3	   1	  20	  21	  21	  30	  70	  50	 365	154766	155327	   0	  30	
  63	  64	  70	   2	 542	   2	   1	  20	  22	  21	  30	  70	  50	 616	157233	157775	   0	  20	
  64	  65	  50	   1	 774	   3	   1	  20	  22	  22	  30	  70	  50	 336	159393	160167	   0	  30	
  65	  66	  30	   4	 494	   1	   2	  21	  22	  22	  30	  70	  50	 653	162113	162607	   0	  30	
  66	  67	  70	   1	 477	   2	   1	  21	  23	  22	  30	  70	  50	 572	164458	164935	   0	  40	
  67	  68	  30	   3	 512	   1	   2	  22	  23	  22	  30	  70	  50	 678	166886	167398	   0	  40	
  68	  69	  50	   4	 491	   3	   2	  22	  23	  23	  30	  70	  50	 694	169379	169870	   0	  40	
  69	  70	  70	   1	 411	   2	   1	  22	  24	  23	  30	  70	  50	 515	171659	172070	   0	  50	
  70	  71	  50	   2	 409	   3	   1	  22	  24	  24	  30	  70	  50	 457	173805	174214	   0	  40	
  71	  72	  70	   1	 550	   2	   1	  22	  25	  24	  30	  70	  50	 570	176072	176622	   0	  50	
  72	  73	  50	   1	 547	   3	   1	  22	  25	  25	  30	  70	  50	 351	178259	178806	   0	  60	
  73	  74	  70	   2	 713	   2	   1	  22	  26	  25	  30	  70	  50	 670	180765	181478	   0	  50	
