Version: 1	Number of symbols: 3	Pictures exchange: true	Response Deadline: 2000
Trial_No	Virt_Trial_No	Prob_Shown	Feedback	RT	Stimulus_No	Resp	SymbolA_Stage	SymbolB_Stage	SymbolC_Stage	Prob_A	Prob_B	Prob_C	Jitter	StimOnset	RespOnset	Symbol_Changes	Bonus_sum
   1	   1	  30	   2	1262	   1	   1	   1	   0	   0	  30	  70	  50	 552	1747	3009	   0	 -10	
   2	   2	  50	   2	 752	   3	   1	   1	   0	   1	  30	  70	  50	 354	4673	5425	   0	 -20	
   3	   3	  30	   2	 685	   1	   1	   2	   0	   1	  30	  70	  50	 469	7200	7885	   0	 -30	
   4	   4	  50	   3	 790	   3	   2	   2	   0	   2	  30	  70	  50	 405	9593	10383	   0	 -30	
   5	   5	  70	   3	1429	   2	   2	   2	   1	   2	  30	  70	  50	 558	12236	13665	   0	 -30	
   6	   6	  30	   2	 599	   1	   1	   3	   1	   2	  30	  70	  50	 626	15594	16193	   0	 -40	
   7	   7	  50	   2	1049	   3	   1	   3	   1	   3	  30	  70	  50	 614	18120	19169	   0	 -50	
   8	   8	  70	   1	 692	   2	   1	   3	   2	   3	  30	  70	  50	 544	21013	21705	   0	 -40	
   9	   9	  50	   2	 693	   3	   1	   3	   2	   4	  30	  70	  50	 575	23572	24265	   0	 -50	
  10	  10	  30	   3	1050	   1	   2	   4	   2	   4	  30	  70	  50	 599	26165	27215	   0	 -50	
  11	  11	  50	   3	 663	   3	   2	   4	   2	   5	  30	  70	  50	 644	29174	29837	   0	 -50	
  12	  12	  70	   3	 901	   2	   2	   4	   3	   5	  30	  70	  50	 321	31468	32369	   0	 -50	
  13	  13	  50	   4	 718	   3	   2	   4	   3	   6	  30	  70	  50	 345	34011	34729	   0	 -50	
  14	  14	  70	   4	 995	   2	   2	   4	   4	   6	  30	  70	  50	 351	36388	37383	   0	 -50	
  15	  15	  50	   3	 698	   3	   2	   4	   4	   7	  30	  70	  50	 395	39081	39779	   0	 -50	
  16	  16	  30	   1	1030	   1	   1	   5	   4	   7	  30	  70	  50	 309	41391	42421	   0	 -40	
  17	  17	  70	   2	 718	   2	   1	   5	   5	   7	  30	  70	  50	 475	44201	44919	   0	 -50	
  18	  18	  50	   1	 261	   3	   1	   5	   5	   8	  30	  70	  50	 465	46694	46955	   0	 -40	
  19	  19	  70	   3	 573	   2	   2	   5	   6	   8	  30	  70	  50	 374	48622	49195	   0	 -40	
  20	  20	  30	   4	1047	   1	   2	   6	   6	   8	  30	  70	  50	 376	50866	51913	   0	 -40	
  21	  21	  50	   4	 779	   3	   2	   6	   6	   9	  30	  70	  50	 614	53858	54637	   0	 -40	
  22	  22	  30	   4	 711	   1	   2	   7	   6	   9	  30	  70	  50	 631	56584	57295	   0	 -40	
  23	  23	  50	   1	 486	   3	   1	   7	   6	  10	  30	  70	  50	 635	59227	59713	   0	 -30	
  24	  24	  30	   4	 680	   1	   2	   8	   6	  10	  30	  70	  50	 304	61321	62001	   0	 -30	
  25	  25	  70	   1	 598	   2	   1	   8	   7	  10	  30	  70	  50	 528	63831	64429	   0	 -20	
  26	  26	  50	   1	 628	   3	   1	   8	   7	  11	  30	  70	  50	 376	66109	66737	   0	 -10	
  27	  27	  30	   4	 660	   1	   2	   9	   7	  11	  30	  70	  50	 532	68585	69245	   0	 -10	
  28	  28	  50	   2	 609	   3	   1	   9	   7	  12	  30	  70	  50	 398	70946	71555	   0	 -20	
  29	  29	  70	   1	 406	   2	   1	   9	   8	  12	  30	  70	  50	 697	73555	73961	   0	 -10	
  30	  30	  50	   1	1542	   3	   1	   9	   8	  13	  30	  70	  50	 469	75733	77275	   0	   0	
  31	  31	  70	   1	1152	   2	   1	   9	   9	  13	  30	  70	  50	 360	78941	80093	   0	  10	
  32	  32	  50	   3	1749	   3	   2	   9	   9	  14	  30	  70	  50	 503	81900	83649	   0	  10	
  33	  33	  30	   3	1647	   1	   2	  10	   9	  14	  30	  70	  50	 689	85640	87287	   0	  10	
  34	  34	  70	   2	 888	   2	   1	  10	  10	  14	  30	  70	  50	 383	88981	89869	   0	   0	
NaN	  35	  30	NaN	NaN	   1	   3	  10	  10	  14	  30	  70	  50	 423	88981	NaN	   0	   0	
  35	  36	  70	   1	 597	   2	   1	  10	  11	  14	  30	  70	  50	 667	95530	96127	   0	  10	
  36	  37	  50	   4	 732	   3	   2	  10	  11	  15	  30	  70	  50	 417	97857	98589	   0	  10	
  37	  38	  30	   2	 369	   1	   1	  11	  11	  15	  30	  70	  50	 652	100550	100919	   0	   0	
  38	  39	  70	   4	 422	   2	   2	  11	  12	  15	  30	  70	  50	 440	102661	103083	   0	   0	
  39	  40	  30	   1	 466	   1	   1	  12	  12	  15	  30	  70	  50	 535	104921	105387	   0	  10	
  40	  41	  50	   1	 762	   3	   1	  12	  12	  16	  30	  70	  50	 573	107265	108027	   0	  20	
  41	  42	  70	   1	 394	   2	   1	  12	  13	  16	  30	  70	  50	 376	109725	110119	   0	  30	
  42	  43	  30	   4	 828	   1	   2	  13	  13	  16	  30	  70	  50	 437	111853	112681	   0	  30	
  43	  44	  70	   1	 816	   2	   1	  13	  14	  16	  30	  70	  50	 659	114645	115461	   0	  40	
  44	  45	  50	   2	1149	   3	   1	  13	  14	  17	  30	  70	  50	 502	117272	118421	   0	  30	
  45	  46	  30	   4	 566	   1	   2	  14	  14	  17	  30	  70	  50	 624	120347	120913	   0	  30	
  46	  47	  70	   1	 695	   2	   1	  14	  15	  17	  30	  70	  50	 627	122840	123535	   0	  40	
  47	  48	  30	   2	1455	   1	   1	  15	  15	  17	  30	  70	  50	 556	125400	126855	   0	  30	
  48	  49	  70	   2	1108	   2	   1	  15	  16	  17	  30	  70	  50	 421	128575	129683	   0	  20	
  49	  50	  30	   1	1582	   1	   1	  16	  16	  17	  30	  70	  50	 639	131617	133199	   0	  30	
  50	  51	  70	   3	1549	   2	   2	  16	  17	  17	  30	  70	  50	 358	134858	136407	   0	  30	
  51	  52	  30	   4	1923	   1	   2	  17	  17	  17	  30	  70	  50	 330	138066	139989	   0	  30	
  52	  53	  70	   1	1015	   2	   1	  17	  18	  17	  30	  70	  50	 371	141656	142671	   0	  40	
  53	  54	  30	   4	1033	   1	   2	  18	  18	  17	  30	  70	  50	 451	144432	145465	   0	  40	
  54	  55	  70	   4	1000	   2	   2	  18	  19	  17	  30	  70	  50	 521	147291	148291	   0	  40	
