Version: 1	Number of symbols: 3	Pictures exchange: true	Response Deadline: 2000
Trial_No	Virt_Trial_No	Prob_Shown	Feedback	RT	Stimulus_No	Resp	SymbolA_Stage	SymbolB_Stage	SymbolC_Stage	Prob_A	Prob_B	Prob_C	Jitter	StimOnset	RespOnset	Symbol_Changes	Bonus_sum
NaN	   1	  30	NaN	NaN	   1	   3	   0	   0	   0	  30	  70	  50	 547	   0	NaN	   0	   0	
   1	   2	  50	   4	1113	   3	   2	   0	   0	   1	  30	  70	  50	 690	5689	6802	   0	   0	
   2	   3	  30	   2	 740	   1	   1	   1	   0	   1	  30	  70	  50	 691	8782	9522	   0	 -10	
   3	   4	  50	   3	1044	   3	   2	   1	   0	   2	  30	  70	  50	 487	11310	12354	   0	 -10	
   4	   5	  70	   1	1244	   2	   1	   1	   1	   2	  30	  70	  50	 429	14070	15314	   0	   0	
   5	   6	  30	   2	1050	   1	   1	   2	   1	   2	  30	  70	  50	 462	17064	18114	   0	 -10	
   6	   7	  50	   2	1219	   3	   1	   2	   1	   3	  30	  70	  50	 355	19774	20993	   0	 -20	
   7	   8	  70	   1	 741	   2	   1	   2	   2	   3	  30	  70	  50	 380	22668	23409	   0	 -10	
   8	   9	  50	   4	 731	   3	   2	   2	   2	   4	  30	  70	  50	 342	25046	25777	   0	 -10	
   9	  10	  30	   2	 775	   1	   1	   3	   2	   4	  30	  70	  50	 592	27674	28449	   0	 -20	
  10	  11	  50	   3	1191	   3	   2	   3	   2	   5	  30	  70	  50	 465	30218	31409	   0	 -20	
  11	  12	  70	   1	 848	   2	   1	   3	   3	   5	  30	  70	  50	 635	33361	34209	   0	 -10	
  12	  13	  50	   2	 708	   3	   1	   3	   3	   6	  30	  70	  50	 683	36205	36913	   0	 -20	
  13	  14	  70	   2	 659	   2	   1	   3	   4	   6	  30	  70	  50	 579	38782	39441	   0	 -30	
  14	  15	  50	   3	 954	   3	   2	   3	   4	   7	  30	  70	  50	 394	41127	42081	   0	 -30	
  15	  16	  30	   1	 479	   1	   1	   4	   4	   7	  30	  70	  50	 571	43954	44433	   0	 -20	
  16	  17	  70	   2	 914	   2	   1	   4	   5	   7	  30	  70	  50	 674	46399	47313	   0	 -30	
  17	  18	  50	   3	 630	   3	   2	   4	   5	   8	  30	  70	  50	 656	49275	49905	   0	 -30	
  18	  19	  70	   1	 998	   2	   1	   4	   6	   8	  30	  70	  50	 607	51803	52801	   0	 -20	
  19	  20	  30	   3	1376	   1	   2	   5	   6	   8	  30	  70	  50	 363	54464	55840	   0	 -20	
  20	  21	  50	   4	1029	   3	   2	   5	   6	   9	  30	  70	  50	 580	57707	58736	   0	 -20	
  21	  22	  30	   2	 492	   1	   1	   6	   6	   9	  30	  70	  50	 434	60484	60976	   0	 -30	
  22	  23	  50	   3	 897	   3	   2	   6	   6	  10	  30	  70	  50	 604	62879	63776	   0	 -30	
  23	  24	  30	   2	 711	   1	   1	   7	   6	  10	  30	  70	  50	 600	65689	66400	   0	 -40	
  24	  25	  70	   1	 830	   2	   1	   7	   7	  10	  30	  70	  50	 339	68034	68864	   0	 -30	
  25	  26	  50	   3	 830	   3	   2	   7	   7	  11	  30	  70	  50	 400	70578	71408	   0	 -30	
  26	  27	  30	   2	 737	   1	   1	   8	   7	  11	  30	  70	  50	 347	73039	73776	   0	 -40	
  27	  28	  50	   2	1198	   3	   1	   8	   7	  12	  30	  70	  50	 574	75650	76848	   0	 -50	
  28	  29	  70	   1	 841	   2	   1	   8	   8	  12	  30	  70	  50	 577	78727	79568	   0	 -40	
  29	  30	  50	   1	1184	   3	   1	   8	   8	  13	  30	  70	  50	 643	81504	82688	   0	 -30	
  30	  31	  70	   3	1172	   2	   2	   8	   9	  13	  30	  70	  50	 356	84347	85519	   0	 -30	
  31	  32	  50	   3	 999	   3	   2	   8	   9	  14	  30	  70	  50	 371	87208	88207	   0	 -30	
  32	  33	  30	   4	 737	   1	   2	   9	   9	  14	  30	  70	  50	 395	89902	90639	   0	 -30	
  33	  34	  70	   2	 294	   2	   1	   9	  10	  14	  30	  70	  50	 370	92313	92607	   0	 -40	
  34	  35	  30	   1	 405	   1	   1	  10	  10	  14	  30	  70	  50	 551	94458	94863	   0	 -30	
  35	  36	  70	   1	 590	   2	   1	  10	  11	  14	  30	  70	  50	 589	96753	97343	   0	 -20	
  36	  37	  50	   4	 932	   3	   2	  10	  11	  15	  30	  70	  50	 476	99115	100047	   0	 -20	
  37	  38	  30	   2	 294	   1	   1	  11	  11	  15	  30	  70	  50	 672	102025	102319	   0	 -30	
  38	  39	  70	   2	 614	   2	   1	  11	  12	  15	  30	  70	  50	 516	104137	104751	   0	 -40	
  39	  40	  30	   1	 566	   1	   1	  12	  12	  15	  30	  70	  50	 608	106665	107231	   0	 -30	
  40	  41	  50	   1	 601	   3	   1	  12	  12	  16	  30	  70	  50	 581	109126	109727	   0	 -20	
  41	  42	  70	   3	 386	   2	   2	  12	  13	  16	  30	  70	  50	 377	111421	111807	   0	 -20	
  42	  43	  30	   2	 822	   1	   1	  13	  13	  16	  30	  70	  50	 332	113449	114271	   0	 -30	
  43	  44	  70	   3	 572	   2	   2	  13	  14	  16	  30	  70	  50	 654	116227	116799	   0	 -30	
  44	  45	  50	   2	 525	   3	   1	  13	  14	  17	  30	  70	  50	 629	118721	119246	   0	 -40	
  45	  46	  30	   2	 748	   1	   1	  14	  14	  17	  30	  70	  50	 314	120850	121598	   0	 -50	
  46	  47	  70	   3	 565	   2	   2	  14	  15	  17	  30	  70	  50	 671	123577	124142	   0	 -50	
  47	  48	  30	   2	 565	   1	   1	  15	  15	  17	  30	  70	  50	 648	126105	126670	   0	 -60	
  48	  49	  70	   4	 838	   2	   2	  15	  16	  17	  30	  70	  50	 663	128632	129470	   0	 -60	
  49	  50	  30	   1	 462	   1	   1	  16	  16	  17	  30	  70	  50	 584	131360	131822	   0	 -50	
  50	  51	  70	   1	1012	   2	   1	  16	  17	  17	  30	  70	  50	 629	133738	134750	   0	 -40	
  51	  52	  30	   4	 738	   1	   2	  17	  17	  17	  30	  70	  50	 691	136748	137486	   0	 -40	
  52	  53	  70	   1	 848	   2	   1	  17	  18	  17	  30	  70	  50	 548	139342	140190	   0	 -30	
  53	  54	  30	   4	 614	   1	   2	  18	  18	  17	  30	  70	  50	 640	142136	142750	   0	 -30	
  54	  55	  70	   2	 632	   2	   1	  18	  19	  17	  30	  70	  50	 588	144630	145262	   0	 -40	
  55	  56	  50	   2	 664	   3	   1	  18	  19	  18	  30	  70	  50	 592	147158	147822	   0	 -50	
  56	  57	  30	   3	 680	   1	   2	  19	  19	  18	  30	  70	  50	 562	149669	150349	   0	 -50	
  57	  58	  70	   3	 809	   2	   2	  19	  20	  18	  30	  70	  50	 524	152180	152989	   0	 -50	
  58	  59	  50	   1	 454	   3	   1	  19	  20	  19	  30	  70	  50	 502	154791	155245	   0	 -40	
  59	  60	  30	   4	1195	   1	   2	  20	  20	  19	  30	  70	  50	 662	157202	158397	   0	 -40	
  60	  61	  50	   2	 676	   3	   1	  20	  20	  20	  30	  70	  50	 641	160329	161005	   0	 -50	
  61	  62	  70	   1	 410	   2	   1	  20	  21	  20	  30	  70	  50	 384	162707	163117	   0	 -40	
  62	  63	  50	   2	 727	   3	   1	  20	  21	  21	  30	  70	  50	 501	164918	165645	   0	 -50	
  63	  64	  70	   4	 196	   2	   2	  20	  22	  21	  30	  70	  50	 571	167513	167709	   0	 -50	
  64	  65	  50	   1	 654	   3	   1	  20	  22	  22	  30	  70	  50	 374	169375	170029	   0	 -40	
  65	  66	  30	   2	 772	   1	   1	  21	  22	  22	  30	  70	  50	 399	171737	172509	   0	 -50	
  66	  67	  70	   3	 493	   2	   2	  21	  23	  22	  30	  70	  50	 672	174480	174973	   0	 -50	
  67	  68	  30	   1	 532	   1	   1	  22	  23	  22	  30	  70	  50	 563	176825	177357	   0	 -40	
  68	  69	  50	   2	 652	   3	   1	  22	  23	  23	  30	  70	  50	 471	179137	179789	   0	 -50	
  69	  70	  70	   3	 490	   2	   2	  22	  24	  23	  30	  70	  50	 639	181731	182221	   0	 -50	
  70	  71	  50	   2	 528	   3	   1	  22	  24	  24	  30	  70	  50	 570	184092	184620	   0	 -60	
  71	  72	  70	   1	 464	   2	   1	  22	  25	  24	  30	  70	  50	 681	186620	187084	   0	 -50	
  72	  73	  50	   1	 815	   3	   1	  22	  25	  25	  30	  70	  50	 372	188749	189564	   0	 -40	
  73	  74	  70	   2	 716	   2	   1	  22	  26	  25	  30	  70	  50	 496	191360	192076	   0	 -50	
  74	  75	  50	   2	 724	   3	   1	  22	  26	  26	  30	  70	  50	 313	193688	194412	   0	 -60	
  75	  76	  70	   1	 835	   2	   1	  22	  27	  26	  30	  70	  50	 545	196249	197084	   0	 -50	
  76	  77	  50	   3	 402	   3	   2	  22	  27	  27	  30	  70	  50	 447	198826	199228	   0	 -50	
  77	  78	  70	   1	 720	   2	   1	  22	  28	  27	  30	  70	  50	 441	200972	201692	   0	 -40	
  78	  79	  50	   3	 852	   3	   2	  22	  28	  28	  30	  70	  50	 422	203416	204268	   0	 -40	
  79	  80	  30	   4	 687	   1	   2	  23	  28	  28	  30	  70	  50	 519	206093	206780	   0	 -40	
  80	  81	  70	   2	 495	   2	   1	  23	  29	  28	  30	  70	  50	 530	208605	209100	   0	 -50	
  81	  82	  30	   2	 474	   1	   1	  24	  29	  28	  30	  70	  50	 445	210850	211324	   0	 -60	
