Version: 1	Number of symbols: 3	Pictures exchange: true	Response Deadline: 2000
Trial_No	Virt_Trial_No	Prob_Shown	Feedback	RT	Stimulus_No	Resp	SymbolA_Stage	SymbolB_Stage	SymbolC_Stage	Prob_A	Prob_B	Prob_C	Jitter	StimOnset	RespOnset	Symbol_Changes	Bonus_sum
   1	   1	  30	   2	1554	   1	   1	   1	   0	   0	  30	  70	  50	 422	1515	3069	   0	 -10	
   2	   2	  50	   2	 784	   3	   1	   1	   0	   1	  30	  70	  50	 586	4956	5740	   0	 -20	
   3	   3	  30	   2	1257	   1	   1	   2	   0	   1	  30	  70	  50	 513	7565	8822	   0	 -30	
   4	   4	  50	   3	 728	   3	   2	   2	   0	   2	  30	  70	  50	 486	10607	11335	   0	 -30	
   5	   5	  70	   3	 826	   2	   2	   2	   1	   2	  30	  70	  50	 697	13333	14159	   0	 -30	
   6	   6	  30	   4	 798	   1	   2	   3	   1	   2	  30	  70	  50	 309	15760	16558	   0	 -30	
   7	   7	  50	   2	1040	   3	   1	   3	   1	   3	  30	  70	  50	 500	18370	19410	   0	 -40	
   8	   8	  70	   3	 750	   2	   2	   3	   2	   3	  30	  70	  50	 457	21162	21912	   0	 -40	
   9	   9	  50	   4	 587	   3	   2	   3	   2	   4	  30	  70	  50	 431	23656	24243	   0	 -40	
  10	  10	  30	   3	 640	   1	   2	   4	   2	   4	  30	  70	  50	 557	26099	26739	   0	 -40	
  11	  11	  50	   3	 812	   3	   2	   4	   2	   5	  30	  70	  50	 381	28443	29255	   0	 -40	
  12	  12	  70	   1	 446	   2	   1	   4	   3	   5	  30	  70	  50	 614	31185	31631	   0	 -30	
NaN	  13	  50	NaN	NaN	   3	   3	   4	   3	   5	  30	  70	  50	 560	31185	NaN	   0	 -30	
  13	  14	  70	   2	 563	   2	   1	   4	   4	   5	  30	  70	  50	 445	37186	37749	   0	 -40	
  14	  15	  50	   2	 598	   3	   1	   4	   4	   6	  30	  70	  50	 527	39580	40178	   0	 -50	
  15	  16	  30	   3	 503	   1	   2	   5	   4	   6	  30	  70	  50	 690	42173	42676	   0	 -50	
  16	  17	  70	   2	 578	   2	   1	   5	   5	   6	  30	  70	  50	 335	44317	44895	   0	 -60	
  17	  18	  50	   1	 588	   3	   1	   5	   5	   7	  30	  70	  50	 598	46794	47382	   0	 -50	
  18	  19	  70	   1	 502	   2	   1	   5	   6	   7	  30	  70	  50	 518	49204	49706	   0	 -40	
  19	  20	  30	   4	 414	   1	   2	   6	   6	   7	  30	  70	  50	 545	51548	51962	   0	 -40	
  20	  21	  50	   1	 585	   3	   1	   6	   6	   8	  30	  70	  50	 301	53576	54161	   0	 -30	
  21	  22	  30	   4	 597	   1	   2	   7	   6	   8	  30	  70	  50	 596	56085	56682	   0	 -30	
  22	  23	  50	   4	 839	   3	   2	   7	   6	   9	  30	  70	  50	 450	58446	59285	   0	 -30	
  23	  24	  30	   4	 750	   1	   2	   8	   6	   9	  30	  70	  50	 658	61238	61988	   0	 -30	
  24	  25	  70	   1	 924	   2	   1	   8	   7	   9	  30	  70	  50	 671	63964	64888	   0	 -20	
  25	  26	  50	   1	1237	   3	   1	   8	   7	  10	  30	  70	  50	 365	66557	67794	   0	 -10	
  26	  27	  30	   4	 352	   1	   2	   9	   7	  10	  30	  70	  50	 624	69716	70068	   0	 -10	
  27	  28	  50	   3	 909	   3	   2	   9	   7	  11	  30	  70	  50	 502	71877	72786	   0	 -10	
  28	  29	  70	   1	 631	   2	   1	   9	   8	  11	  30	  70	  50	 693	74769	75400	   0	   0	
  29	  30	  50	   2	 608	   3	   1	   9	   8	  12	  30	  70	  50	 387	77096	77704	   0	 -10	
  30	  31	  70	   1	 614	   2	   1	   9	   9	  12	  30	  70	  50	 666	79672	80286	   0	   0	
  31	  32	  50	   1	 751	   3	   1	   9	   9	  13	  30	  70	  50	 476	82083	82834	   0	  10	
  32	  33	  30	   3	 471	   1	   2	  10	   9	  13	  30	  70	  50	 645	84775	85246	   0	  10	
  33	  34	  70	   2	 680	   2	   1	  10	  10	  13	  30	  70	  50	 340	86886	87566	   0	   0	
  34	  35	  30	   4	 490	   1	   2	  11	  10	  13	  30	  70	  50	 521	89396	89886	   0	   0	
  35	  36	  70	   1	 660	   2	   1	  11	  11	  13	  30	  70	  50	 359	91541	92201	   0	  10	
  36	  37	  50	   1	 559	   3	   1	  11	  11	  14	  30	  70	  50	 507	94001	94560	   0	  20	
  37	  38	  30	   3	 471	   1	   2	  12	  11	  14	  30	  70	  50	 647	96511	96982	   0	  20	
  38	  39	  70	   2	 478	   2	   1	  12	  12	  14	  30	  70	  50	 606	98888	99366	   0	  10	
  39	  40	  30	   4	 461	   1	   2	  13	  12	  14	  30	  70	  50	 625	101298	101759	   0	  10	
  40	  41	  50	   2	 470	   3	   1	  13	  12	  15	  30	  70	  50	 658	103708	104178	   0	   0	
  41	  42	  70	   1	 529	   2	   1	  13	  13	  15	  30	  70	  50	 491	105985	106514	   0	  10	
  42	  43	  30	   4	 550	   1	   2	  14	  13	  15	  30	  70	  50	 513	108346	108896	   0	  10	
  43	  44	  70	   1	 540	   2	   1	  14	  14	  15	  30	  70	  50	 561	110756	111296	   0	  20	
  44	  45	  50	   1	 456	   3	   1	  14	  14	  16	  30	  70	  50	 627	113216	113672	   0	  30	
  45	  46	  30	   4	 432	   1	   2	  15	  14	  16	  30	  70	  50	 444	115410	115842	   0	  30	
  46	  47	  70	   3	 858	   2	   2	  15	  15	  16	  30	  70	  50	 670	117820	118678	   0	  30	
  47	  48	  30	   3	 478	   1	   2	  16	  15	  16	  30	  70	  50	 500	120480	120958	   0	  30	
  48	  49	  70	   2	 613	   2	   1	  16	  16	  16	  30	  70	  50	 492	122741	123354	   0	  20	
  49	  50	  30	   4	 490	   1	   2	  17	  16	  16	  30	  70	  50	 565	125234	125724	   0	  20	
  50	  51	  70	   1	 556	   2	   1	  17	  17	  16	  30	  70	  50	 406	127428	127984	   0	  30	
  51	  52	  30	   4	 367	   1	   2	  18	  17	  16	  30	  70	  50	 576	129871	130238	   0	  30	
  52	  53	  70	   1	 449	   2	   1	  18	  18	  16	  30	  70	  50	 660	132199	132648	   0	  40	
  53	  54	  30	   3	 475	   1	   2	  19	  18	  16	  30	  70	  50	 603	134559	135034	   0	  40	
  54	  55	  70	   2	 638	   2	   1	  19	  19	  16	  30	  70	  50	 407	136736	137374	   0	  30	
  55	  56	  50	   2	 418	   3	   1	  19	  19	  17	  30	  70	  50	 507	139180	139598	   0	  20	
  56	  57	  30	   4	 364	   1	   2	  20	  19	  17	  30	  70	  50	 409	141308	141672	   0	  20	
  57	  58	  70	   1	 478	   2	   1	  20	  20	  17	  30	  70	  50	 329	143302	143780	   0	  30	
  58	  59	  50	   2	 395	   3	   1	  20	  20	  18	  30	  70	  50	 557	145629	146024	   0	  20	
  59	  60	  30	   4	 544	   1	   2	  21	  20	  18	  30	  70	  50	 638	147956	148500	   0	  20	
  60	  61	  50	   1	 837	   3	   1	  21	  20	  19	  30	  70	  50	 515	150317	151154	   0	  30	
  61	  62	  70	   1	 513	   2	   1	  21	  21	  19	  30	  70	  50	 578	153043	153556	   0	  40	
  62	  63	  50	   2	 742	   3	   1	  21	  21	  20	  30	  70	  50	 380	155254	155996	   0	  30	
  63	  64	  70	   2	 648	   2	   1	  21	  22	  20	  30	  70	  50	 534	157830	158478	   0	  20	
  64	  65	  50	   2	 769	   3	   1	  21	  22	  21	  30	  70	  50	 471	160257	161026	   0	  10	
