Version: 1	Number of symbols: 3	Pictures exchange: true	Response Deadline: 2000
Trial_No	Virt_Trial_No	Prob_Shown	Feedback	RT	Stimulus_No	Resp	SymbolA_Stage	SymbolB_Stage	SymbolC_Stage	Prob_A	Prob_B	Prob_C	Jitter	StimOnset	RespOnset	Symbol_Changes	Bonus_sum
   1	   1	  30	   2	1076	   1	   1	   1	   0	   0	  30	  70	  50	 678	1866	2942	   0	 -10	
   2	   2	  50	   2	 847	   3	   1	   1	   0	   1	  30	  70	  50	 520	4767	5614	   0	 -20	
   3	   3	  30	   4	1059	   1	   2	   2	   0	   1	  30	  70	  50	 526	7435	8494	   0	 -20	
   4	   4	  50	   3	1903	   3	   2	   2	   0	   2	  30	  70	  50	 517	10319	12222	   0	 -20	
   5	   5	  70	   1	 950	   2	   1	   2	   1	   2	  30	  70	  50	 591	14120	15070	   0	 -10	
   6	   6	  30	   2	 687	   1	   1	   3	   1	   2	  30	  70	  50	 666	17054	17741	   0	 -20	
   7	   7	  50	   4	 735	   3	   2	   3	   1	   3	  30	  70	  50	 365	19422	20157	   0	 -20	
   8	   8	  70	   1	 713	   2	   1	   3	   2	   3	  30	  70	  50	 489	21956	22669	   0	 -10	
   9	   9	  50	   4	1269	   3	   2	   3	   2	   4	  30	  70	  50	 457	24440	25709	   0	 -10	
  10	  10	  30	   3	1014	   1	   2	   4	   2	   4	  30	  70	  50	 597	27607	28621	   0	 -10	
  11	  11	  50	   3	 648	   3	   2	   4	   2	   5	  30	  70	  50	 381	30341	30989	   0	 -10	
  12	  12	  70	   1	 579	   2	   1	   4	   3	   5	  30	  70	  50	 540	32842	33421	   0	   0	
  13	  13	  50	   4	1743	   3	   2	   4	   3	   6	  30	  70	  50	 611	35326	37069	   0	   0	
NaN	  14	  70	NaN	NaN	   2	   3	   4	   3	   6	  30	  70	  50	 536	35326	NaN	   0	   0	
  14	  15	  50	   1	 304	   3	   1	   4	   3	   7	  30	  70	  50	 660	42845	43149	   0	  10	
  15	  16	  30	   3	 709	   1	   2	   5	   3	   7	  30	  70	  50	 643	45096	45805	   0	  10	
  16	  17	  70	   2	1161	   2	   1	   5	   4	   7	  30	  70	  50	 673	47780	48941	   0	   0	
  17	  18	  50	   3	 522	   3	   2	   5	   4	   8	  30	  70	  50	 314	50547	51069	   0	   0	
  18	  19	  70	   2	 577	   2	   1	   5	   5	   8	  30	  70	  50	 368	52748	53325	   0	 -10	
  19	  20	  30	   4	 682	   1	   2	   6	   5	   8	  30	  70	  50	 671	55299	55981	   0	 -10	
  20	  21	  50	   2	 530	   3	   1	   6	   5	   9	  30	  70	  50	 584	57883	58413	   0	 -20	
  21	  22	  30	   4	 623	   1	   2	   7	   5	   9	  30	  70	  50	 618	60350	60973	   0	 -20	
  22	  23	  50	   1	 592	   3	   1	   7	   5	  10	  30	  70	  50	 418	62701	63293	   0	 -10	
  23	  24	  30	   4	 588	   1	   2	   8	   5	  10	  30	  70	  50	 585	65185	65773	   0	 -10	
  24	  25	  70	   1	 525	   2	   1	   8	   6	  10	  30	  70	  50	 447	67519	68044	   0	   0	
  25	  26	  50	   3	 506	   3	   2	   8	   6	  11	  30	  70	  50	 629	69970	70476	   0	   0	
  26	  27	  30	   2	 470	   1	   1	   9	   6	  11	  30	  70	  50	 669	72454	72924	   0	 -10	
  27	  28	  50	   4	 553	   3	   2	   9	   6	  12	  30	  70	  50	 545	74771	75324	   0	 -10	
  28	  29	  70	   3	 455	   2	   2	   9	   7	  12	  30	  70	  50	 571	77205	77660	   0	 -10	
  29	  30	  50	   3	 616	   3	   2	   9	   7	  13	  30	  70	  50	 596	79556	80172	   0	 -10	
  30	  31	  70	   3	 585	   2	   2	   9	   8	  13	  30	  70	  50	 432	81923	82508	   0	 -10	
  31	  32	  50	   3	 304	   3	   2	   9	   8	  14	  30	  70	  50	 681	84524	84828	   0	 -10	
  32	  33	  30	   3	 476	   1	   2	  10	   8	  14	  30	  70	  50	 469	86608	87084	   0	 -10	
  33	  34	  70	   1	 494	   2	   1	  10	   9	  14	  30	  70	  50	 564	88942	89436	   0	   0	
  34	  35	  30	   4	 665	   1	   2	  11	   9	  14	  30	  70	  50	 330	91059	91724	   0	   0	
  35	  36	  70	   2	 656	   2	   1	  11	  10	  14	  30	  70	  50	 628	93660	94316	   0	 -10	
  36	  37	  50	   2	 408	   3	   1	  11	  10	  15	  30	  70	  50	 629	96244	96652	   0	 -20	
  37	  38	  30	   3	 581	   1	   2	  12	  10	  15	  30	  70	  50	 336	98295	98876	   0	 -20	
  38	  39	  70	   1	 471	   2	   1	  12	  11	  15	  30	  70	  50	 464	100645	101116	   0	 -10	
  39	  40	  30	   2	 915	   1	   1	  13	  11	  15	  30	  70	  50	 310	102729	103644	   0	 -20	
  40	  41	  50	   3	 573	   3	   2	  13	  11	  16	  30	  70	  50	 690	105647	106220	   0	 -20	
  41	  42	  70	   2	 364	   2	   1	  13	  12	  16	  30	  70	  50	 515	108064	108428	   0	 -30	
NaN	  43	  30	NaN	NaN	   1	   3	  13	  12	  16	  30	  70	  50	 542	108064	NaN	   0	 -30	
  42	  44	  70	   3	 352	   2	   2	  13	  13	  16	  30	  70	  50	 348	113899	114251	   0	 -30	
  43	  45	  50	   4	 468	   3	   2	  13	  13	  17	  30	  70	  50	 627	116183	116651	   0	 -30	
  44	  46	  30	   4	 909	   1	   2	  14	  13	  17	  30	  70	  50	 375	118334	119243	   0	 -30	
  45	  47	  70	   1	 542	   2	   1	  14	  14	  17	  30	  70	  50	 535	121085	121627	   0	 -20	
  46	  48	  30	   4	 419	   1	   2	  15	  14	  17	  30	  70	  50	 418	123352	123771	   0	 -20	
  47	  49	  70	   1	 555	   2	   1	  15	  15	  17	  30	  70	  50	 475	125552	126107	   0	 -10	
  48	  50	  30	   3	 641	   1	   2	  16	  15	  17	  30	  70	  50	 362	127770	128411	   0	 -10	
  49	  51	  70	   2	 821	   2	   1	  16	  16	  17	  30	  70	  50	 359	130070	130891	   0	 -20	
  50	  52	  30	   2	1692	   1	   1	  17	  16	  17	  30	  70	  50	 471	132671	134363	   0	 -30	
  51	  53	  70	   3	 630	   2	   2	  17	  17	  17	  30	  70	  50	 308	135989	136619	   0	 -30	
  52	  54	  30	   4	1028	   1	   2	  18	  17	  17	  30	  70	  50	 505	138423	139451	   0	 -30	
  53	  55	  70	   1	 674	   2	   1	  18	  18	  17	  30	  70	  50	 512	141257	141931	   0	 -20	
  54	  56	  50	   4	 534	   3	   2	  18	  18	  18	  30	  70	  50	 687	143925	144459	   0	 -20	
  55	  57	  30	   1	 912	   1	   1	  19	  18	  18	  30	  70	  50	 699	146475	147387	   0	 -10	
  56	  58	  70	   2	1128	   2	   1	  19	  19	  18	  30	  70	  50	 376	149059	150187	   0	 -20	
  57	  59	  50	   3	 490	   3	   2	  19	  19	  19	  30	  70	  50	 302	151793	152283	   0	 -20	
  58	  60	  30	   4	 636	   1	   2	  20	  19	  19	  30	  70	  50	 525	154111	154747	   0	 -20	
  59	  61	  50	   2	 531	   3	   1	  20	  19	  20	  30	  70	  50	 673	156728	157259	   0	 -30	
  60	  62	  70	   1	 553	   2	   1	  20	  20	  20	  30	  70	  50	 395	158962	159515	   0	 -20	
  61	  63	  50	   2	 519	   3	   1	  20	  20	  21	  30	  70	  50	 543	161380	161899	   0	 -30	
  62	  64	  70	   1	 514	   2	   1	  20	  21	  21	  30	  70	  50	 660	163864	164378	   0	 -20	
  63	  65	  50	   1	 890	   3	   1	  20	  21	  22	  30	  70	  50	 355	166048	166938	   0	 -10	
  64	  66	  30	   4	 680	   1	   2	  21	  21	  22	  30	  70	  50	 655	168898	169578	   0	 -10	
  65	  67	  70	   2	 469	   2	   1	  21	  22	  22	  30	  70	  50	 467	171349	171818	   0	 -20	
  66	  68	  30	   3	 382	   1	   2	  22	  22	  22	  30	  70	  50	 384	173516	173898	   0	 -20	
  67	  69	  50	   2	 559	   3	   1	  22	  22	  23	  30	  70	  50	 633	175851	176410	   0	 -30	
  68	  70	  70	   1	 575	   2	   1	  22	  23	  23	  30	  70	  50	 540	178251	178826	   0	 -20	
  69	  71	  50	   2	 687	   3	   1	  22	  23	  24	  30	  70	  50	 496	180619	181306	   0	 -30	
  70	  72	  70	   1	 541	   2	   1	  22	  24	  24	  30	  70	  50	 463	183069	183610	   0	 -20	
  71	  73	  50	   1	 544	   3	   1	  22	  24	  25	  30	  70	  50	 440	185370	185914	   0	 -10	
  72	  74	  70	   1	 704	   2	   1	  22	  25	  25	  30	  70	  50	 547	187754	188458	   0	   0	
  73	  75	  50	   2	1217	   3	   1	  22	  25	  26	  30	  70	  50	 361	190121	191338	   0	 -10	
  74	  76	  70	   2	 602	   2	   1	  22	  26	  26	  30	  70	  50	 414	193056	193658	   0	 -20	
  75	  77	  50	   1	 371	   3	   1	  22	  26	  27	  30	  70	  50	 661	195623	195994	   0	 -10	
  76	  78	  70	   1	 534	   2	   1	  22	  27	  27	  30	  70	  50	 636	197940	198474	   0	   0	
  77	  79	  50	   1	 495	   3	   1	  22	  27	  28	  30	  70	  50	 303	200091	200586	   0	  10	
  78	  80	  30	   2	1510	   1	   1	  23	  27	  28	  30	  70	  50	 408	202292	203802	   0	   0	
  79	  81	  70	   1	 563	   2	   1	  23	  28	  28	  30	  70	  50	 441	205543	206106	   0	  10	
  80	  82	  30	   4	 550	   1	   2	  24	  28	  28	  30	  70	  50	 453	207860	208410	   0	  10	
  81	  83	  50	   2	 506	   3	   1	  24	  28	  29	  30	  70	  50	 400	210144	210650	   0	   0	
  82	  84	  30	   2	 556	   1	   1	  25	  28	  29	  30	  70	  50	 505	212461	213017	   0	 -10	
  83	  85	  70	   2	 570	   2	   1	  25	  29	  29	  30	  70	  50	 568	214895	215465	   0	 -20	
  84	  86	  50	   1	 603	   3	   1	  25	  29	  30	  30	  70	  50	 475	217246	217849	   0	 -10	
  85	  87	  70	   1	 576	   2	   1	  25	  30	  30	  30	  70	  50	 357	219513	220089	   0	   0	
  86	  88	  30	   2	1131	   3	   1	  25	  30	   1	  30	  70	  30	 603	222014	223145	   3	 -10	
  87	  89	  30	   3	 811	   1	   2	  26	  30	   1	  30	  70	  30	 335	224798	225609	   0	 -10	
  88	  90	  70	   3	 825	   2	   2	  26	  31	   1	  30	  70	  30	 320	227232	228057	   0	 -10	
  89	  91	  30	   1	 577	   3	   1	  26	  31	   2	  30	  70	  30	 463	229816	230393	   0	   0	
  90	  92	  70	   4	 751	   2	   2	  26	  32	   2	  30	  70	  30	 538	232234	232985	   0	   0	
  91	  93	  30	   4	 748	   1	   2	  27	  32	   2	  30	  70	  30	 382	234701	235449	   0	   0	
  92	  94	  30	   2	 673	   3	   1	  27	  32	   3	  30	  70	  30	 607	237368	238041	   0	 -10	
  93	  95	  30	   4	1584	   1	   2	  28	  32	   3	  30	  70	  30	 415	239769	241353	   0	 -10	
  94	  96	  70	   1	 531	   2	   1	  28	  33	   3	  30	  70	  30	 593	243254	243785	   0	   0	
  95	  97	  30	   3	 732	   1	   2	  29	  33	   3	  30	  70	  30	 338	245437	246169	   0	   0	
  96	  98	  30	   2	 699	   3	   1	  29	  33	   4	  30	  70	  30	 357	247838	248537	   0	 -10	
  97	  99	  30	   4	 595	   1	   2	  30	  33	   4	  30	  70	  30	 577	250422	251017	   0	 -10	
  98	 100	  30	   2	 527	   3	   1	  30	  33	   5	  30	  70	  30	 581	252906	253433	   0	 -20	
  99	 101	  20	   4	 549	   2	   2	  30	   1	   5	  30	  20	  30	 365	255124	255673	   2	 -20	
 100	 102	  30	   4	 560	   1	   2	  31	   1	   5	  30	  20	  30	 652	257641	258201	   0	 -20	
 101	 103	  20	   4	 547	   2	   2	  31	   2	   5	  30	  20	  30	 402	259925	260472	   0	 -20	
 102	 104	  30	   1	 309	   3	   1	  31	   2	   6	  30	  20	  30	 476	262259	262568	   0	 -10	
 103	 105	  20	   3	 482	   2	   2	  31	   3	   6	  30	  20	  30	 450	264326	264808	   0	 -10	
 104	 106	  30	   2	 616	   3	   1	  31	   3	   7	  30	  20	  30	 415	266544	267160	   0	 -20	
 105	 107	  20	   2	1518	   2	   1	  31	   4	   7	  30	  20	  30	 304	268778	270296	   0	 -30	
 106	 108	  30	   4	 861	   3	   2	  31	   4	   8	  30	  20	  30	 377	271979	272840	   0	 -30	
 107	 109	  20	   4	 465	   2	   2	  31	   5	   8	  30	  20	  30	 542	274679	275144	   0	 -30	
 108	 110	  30	   3	 677	   1	   2	  32	   5	   8	  30	  20	  30	 487	276947	277624	   0	 -30	
 109	 111	  30	   2	 487	   3	   1	  32	   5	   9	  30	  20	  30	 353	279281	279768	   0	 -40	
 110	 112	  20	   3	 509	   2	   2	  32	   6	   9	  30	  20	  30	 454	281531	282040	   0	 -40	
 111	 113	  30	   3	 429	   3	   2	  32	   6	  10	  30	  20	  30	 539	283899	284328	   0	 -40	
 112	 114	  30	   2	 434	   1	   1	  33	   6	  10	  30	  20	  30	 546	286166	286600	   0	 -50	
 113	 115	  30	   1	 575	   3	   1	  33	   6	  11	  30	  20	  30	 329	288233	288808	   0	 -40	
 114	 116	  30	   2	 773	   1	   1	  34	   6	  11	  30	  20	  30	 343	290451	291224	   0	 -50	
 115	 117	  30	   4	 504	   3	   2	  34	   6	  12	  30	  20	  30	 646	293168	293672	   0	 -50	
 116	 118	  30	   2	 500	   1	   1	  35	   6	  12	  30	  20	  30	 674	295652	296152	   0	 -60	
 117	 119	  30	   2	 491	   3	   1	  35	   6	  13	  30	  20	  30	 392	297853	298344	   0	 -70	
 118	 120	  20	   4	 418	   2	   2	  35	   7	  13	  30	  20	  30	 430	300070	300488	   0	 -70	
 119	 121	  80	   1	 615	   1	   1	   1	   7	  13	  80	  20	  30	 508	302337	302952	   1	 -60	
 120	 122	  30	   2	 638	   3	   1	   1	   7	  14	  80	  20	  30	 668	304938	305576	   0	 -70	
 121	 123	  80	   1	 706	   1	   1	   2	   7	  14	  80	  20	  30	 312	307206	307912	   0	 -60	
 122	 124	  30	   1	 297	   3	   1	   2	   7	  15	  80	  20	  30	 570	309790	310087	   0	 -50	
 123	 125	  80	   2	 418	   1	   1	   3	   7	  15	  80	  20	  30	 554	311957	312375	   0	 -60	
 124	 126	  30	   2	1051	   3	   1	   3	   7	  16	  80	  20	  30	 432	314124	315175	   0	 -70	
NaN	 127	  80	NaN	NaN	   1	   3	   3	   7	  16	  80	  20	  30	 323	314124	NaN	   0	 -70	
 125	 128	  30	   2	 786	   3	   1	   3	   7	  17	  80	  20	  30	 600	320693	321479	   0	 -80	
 126	 129	  20	   2	 563	   2	   1	   3	   8	  17	  80	  20	  30	 659	323444	324007	   0	 -90	
 127	 130	  80	   1	 474	   1	   1	   4	   8	  17	  80	  20	  30	 347	325661	326135	   0	 -80	
 128	 131	  30	   2	 449	   3	   1	   4	   8	  18	  80	  20	  30	 436	327878	328327	   0	 -90	
 129	 132	  80	   1	 521	   1	   1	   5	   8	  18	  80	  20	  30	 417	330062	330583	   0	 -80	
 130	 133	  30	   1	 399	   3	   1	   5	   8	  19	  80	  20	  30	 405	332296	332695	   0	 -70	
 131	 134	  80	   2	 444	   1	   1	   6	   8	  19	  80	  20	  30	 339	334363	334807	   0	 -80	
 132	 135	  20	   2	 429	   2	   1	   6	   9	  19	  80	  20	  30	 610	336714	337143	   0	 -90	
 133	 136	  80	   1	 430	   1	   1	   7	   9	  19	  80	  20	  30	 645	339081	339511	   0	 -80	
 134	 137	  20	   4	 599	   2	   2	   7	  10	  19	  80	  20	  30	 418	341232	341831	   0	 -80	
 135	 138	  80	   1	 618	   1	   1	   8	  10	  19	  80	  20	  30	 387	343533	344151	   0	 -70	
 136	 139	  20	   1	 721	   2	   1	   8	  11	  19	  80	  20	  30	 675	346134	346855	   0	 -60	
 137	 140	  30	   2	1009	   3	   1	   8	  11	  20	  80	  20	  30	 362	348518	349527	   0	 -70	
 138	 141	  80	   1	 577	   1	   1	   9	  11	  20	  80	  20	  30	 465	351302	351879	   0	 -60	
 139	 142	  30	   1	 628	   3	   1	   9	  11	  21	  80	  20	  30	 447	353619	354247	   0	 -50	
 140	 143	  20	   2	1462	   2	   1	   9	  12	  21	  80	  20	  30	 393	355936	357398	   0	 -60	
 141	 144	  80	   1	 451	   1	   1	  10	  12	  21	  80	  20	  30	 478	359187	359638	   0	 -50	
 142	 145	  30	   2	 460	   3	   1	  10	  12	  22	  80	  20	  30	 383	361338	361798	   0	 -60	
 143	 146	  20	   4	 856	   2	   2	  10	  13	  22	  80	  20	  30	 324	363422	364278	   0	 -60	
 144	 147	  30	   2	 483	   3	   1	  10	  13	  23	  80	  20	  30	 361	365939	366422	   0	 -70	
 145	 148	  20	   2	 394	   2	   1	  10	  14	  23	  80	  20	  30	 401	368140	368534	   0	 -80	
 146	 149	  80	   2	 516	   1	   1	  11	  14	  23	  80	  20	  30	 434	370274	370790	   0	 -90	
 147	 150	  20	   2	 463	   2	   1	  11	  15	  23	  80	  20	  30	 675	372775	373238	   0	-100	
 148	 151	  80	   3	 255	   1	   2	  12	  15	  23	  80	  20	  30	 626	375159	375414	   0	-100	
 149	 152	  20	   4	 553	   2	   2	  12	  16	  23	  80	  20	  30	 590	377309	377862	   0	-100	
 150	 153	  30	   2	 389	   3	   1	  12	  16	  24	  80	  20	  30	 614	379777	380166	   0	-110	
 151	 154	  20	   4	 607	   2	   2	  12	  17	  24	  80	  20	  30	 427	381911	382518	   0	-110	
 152	 155	  80	   1	 542	   1	   1	  13	  17	  24	  80	  20	  30	 513	384328	384870	   0	-100	
 153	 156	  30	   4	 414	   3	   2	  13	  17	  25	  80	  20	  30	 533	386712	387126	   0	-100	
 154	 157	  80	   1	 405	   1	   1	  14	  17	  25	  80	  20	  30	 476	388913	389318	   0	 -90	
 155	 158	  20	   3	 366	   2	   2	  14	  18	  25	  80	  20	  30	 456	391080	391446	   0	 -90	
 156	 159	  30	   4	 685	   3	   2	  14	  18	  26	  80	  20	  30	 342	393097	393782	   0	 -90	
 157	 160	  80	   1	 336	   1	   1	  15	  18	  26	  80	  20	  30	 311	395398	395734	   0	 -80	
 158	 161	  20	   4	 366	   2	   2	  15	  19	  26	  80	  20	  30	 389	397432	397798	   0	 -80	
 159	 162	  30	   1	 383	   3	   1	  15	  19	  27	  80	  20	  30	 676	399783	400166	   0	 -70	
 160	 163	  80	   1	 414	   1	   1	  16	  19	  27	  80	  20	  30	 326	401800	402214	   0	 -60	
 161	 164	  30	   2	 484	   3	   1	  16	  19	  28	  80	  20	  30	 484	404034	404518	   0	 -70	
 162	 165	  20	   2	 365	   2	   1	  16	  20	  28	  80	  20	  30	 342	406168	406533	   0	 -80	
 163	 166	  30	   4	 298	   3	   2	  16	  20	  29	  80	  20	  30	 393	408235	408533	   0	 -80	
 164	 167	  80	   1	 460	   1	   1	  17	  20	  29	  80	  20	  30	 319	410169	410629	   0	 -70	
 165	 168	  30	   3	 428	   3	   2	  17	  20	  30	  80	  20	  30	 626	412553	412981	   0	 -70	
 166	 169	  20	   4	 483	   2	   2	  17	  21	  30	  80	  20	  30	 481	414770	415253	   0	 -70	
 167	 170	  30	   2	 367	   3	   1	  17	  21	  31	  80	  20	  30	 672	417238	417605	   0	 -80	
 168	 171	  80	   2	 549	   1	   1	  18	  21	  31	  80	  20	  30	 549	419472	420021	   0	 -90	
 169	 172	  30	   4	 291	   3	   2	  18	  21	  32	  80	  20	  30	 587	421922	422213	   0	 -90	
 170	 173	  20	   2	 307	   2	   1	  18	  22	  32	  80	  20	  30	 367	423890	424197	   0	-100	
 171	 174	  80	   1	 167	   1	   1	  19	  22	  32	  80	  20	  30	 669	426190	426357	   0	 -90	
 172	 175	  30	   2	 381	   3	   1	  19	  22	  33	  80	  20	  30	 363	428024	428405	   0	-100	
