Version: 1	Number of symbols: 3	Pictures exchange: true	Response Deadline: 2000
Trial_No	Virt_Trial_No	Prob_Shown	Feedback	RT	Stimulus_No	Resp	SymbolA_Stage	SymbolB_Stage	SymbolC_Stage	Prob_A	Prob_B	Prob_C	Jitter	StimOnset	RespOnset	Symbol_Changes	Bonus_sum
   1	   1	  30	   2	1094	   1	   1	   1	   0	   0	  30	  70	  50	 699	-133	 961	   0	 -10	
   2	   2	  50	   2	1106	   3	   1	   1	   0	   1	  30	  70	  50	 395	2639	3745	   0	 -20	
   3	   3	  30	   4	1959	   1	   2	   2	   0	   1	  30	  70	  50	 569	5586	7545	   0	 -20	
   4	   4	  50	   1	1154	   3	   1	   2	   0	   2	  30	  70	  50	 640	9479	10633	   0	 -10	
   5	   5	  70	   1	1706	   2	   1	   2	   1	   2	  30	  70	  50	 681	12599	14305	   0	   0	
   6	   6	  30	   4	1029	   1	   2	   3	   1	   2	  30	  70	  50	 653	16252	17281	   0	   0	
   7	   7	  50	   2	 445	   3	   1	   3	   1	   3	  30	  70	  50	 688	19252	19697	   0	 -10	
   8	   8	  70	   1	 628	   2	   1	   3	   2	   3	  30	  70	  50	 589	21572	22200	   0	   0	
   9	   9	  50	   2	1951	   3	   1	   3	   2	   4	  30	  70	  50	 623	24105	26056	   0	 -10	
  10	  10	  30	   3	 524	   1	   2	   4	   2	   4	  30	  70	  50	 432	27772	28296	   0	 -10	
  11	  11	  50	   1	 436	   3	   1	   4	   2	   5	  30	  70	  50	 378	29972	30408	   0	   0	
  12	  12	  70	   1	1404	   2	   1	   4	   3	   5	  30	  70	  50	 451	32132	33536	   0	  10	
NaN	  13	  50	NaN	NaN	   3	   3	   4	   3	   5	  30	  70	  50	 645	32132	NaN	   0	  10	
  13	  14	  70	   2	1282	   2	   1	   4	   4	   5	  30	  70	  50	 602	39318	40600	   0	   0	
  14	  15	  50	   2	 853	   3	   1	   4	   4	   6	  30	  70	  50	 405	42291	43144	   0	 -10	
  15	  16	  30	   3	 674	   1	   2	   5	   4	   6	  30	  70	  50	 609	45038	45712	   0	 -10	
  16	  17	  70	   2	 640	   2	   1	   5	   5	   6	  30	  70	  50	 316	47304	47944	   0	 -20	
  17	  18	  50	   1	 413	   3	   1	   5	   5	   7	  30	  70	  50	 540	49771	50184	   0	 -10	
  18	  19	  70	   3	 472	   2	   2	   5	   6	   7	  30	  70	  50	 587	52064	52536	   0	 -10	
  19	  20	  30	   4	 960	   1	   2	   6	   6	   7	  30	  70	  50	 489	54304	55264	   0	 -10	
  20	  21	  50	   1	 437	   3	   1	   6	   6	   8	  30	  70	  50	 653	57211	57648	   0	   0	
  21	  22	  30	   4	 683	   1	   2	   7	   6	   8	  30	  70	  50	 503	59437	60120	   0	   0	
  22	  23	  50	   2	 483	   3	   1	   7	   6	   9	  30	  70	  50	 591	61997	62480	   0	 -10	
