Version: 1	Number of symbols: 3	Pictures exchange: true	Response Deadline: 2000
Trial_No	Virt_Trial_No	Prob_Shown	Feedback	RT	Stimulus_No	Resp	SymbolA_Stage	SymbolB_Stage	SymbolC_Stage	Prob_A	Prob_B	Prob_C	Jitter	StimOnset	RespOnset	Symbol_Changes	Bonus_sum
NaN	   1	  30	NaN	NaN	   1	   3	   0	   0	   0	  30	  70	  50	 327	 122	NaN	   0	   0	
NaN	   2	  50	NaN	NaN	   3	   3	   0	   0	   0	  30	  70	  50	 451	 122	NaN	   0	   0	
   1	   3	  30	   2	1780	   1	   1	   1	   0	   0	  30	  70	  50	 691	7106	8886	   0	 -10	
   2	   4	  50	   2	 602	   3	   1	   1	   0	   1	  30	  70	  50	 606	10772	11374	   0	 -20	
   3	   5	  70	   1	 692	   2	   1	   1	   1	   1	  30	  70	  50	 689	13346	14038	   0	 -10	
   4	   6	  30	   4	 943	   1	   2	   2	   1	   1	  30	  70	  50	 369	15679	16622	   0	 -10	
   5	   7	  50	   3	 810	   3	   2	   2	   1	   2	  30	  70	  50	 310	18212	19022	   0	 -10	
   6	   8	  70	   1	 657	   2	   1	   2	   2	   2	  30	  70	  50	 313	20612	21269	   0	   0	
   7	   9	  50	   2	1439	   3	   1	   2	   2	   3	  30	  70	  50	 360	22918	24357	   0	 -10	
   8	  10	  30	   4	1303	   1	   2	   3	   2	   3	  30	  70	  50	 631	26278	27581	   0	 -10	
   9	  11	  50	   4	 580	   3	   2	   3	   2	   4	  30	  70	  50	 443	29305	29885	   0	 -10	
  10	  12	  70	   1	 407	   2	   1	   3	   3	   4	  30	  70	  50	 353	31518	31925	   0	   0	
  11	  13	  50	   3	 738	   3	   2	   3	   3	   5	  30	  70	  50	 473	33691	34429	   0	   0	
  12	  14	  70	   2	 940	   2	   1	   3	   4	   5	  30	  70	  50	 356	36065	37005	   0	 -10	
  13	  15	  50	   2	1127	   3	   1	   3	   4	   6	  30	  70	  50	 347	38638	39765	   0	 -20	
  14	  16	  30	   3	1599	   1	   2	   4	   4	   6	  30	  70	  50	 431	41478	43077	   0	 -20	
  15	  17	  70	   2	 855	   2	   1	   4	   5	   6	  30	  70	  50	 631	44998	45853	   0	 -30	
  16	  18	  50	   1	1464	   3	   1	   4	   5	   7	  30	  70	  50	 376	47517	48981	   0	 -20	
  17	  19	  70	   1	 837	   2	   1	   4	   6	   7	  30	  70	  50	 563	50824	51661	   0	 -10	
  18	  20	  30	   3	 848	   1	   2	   5	   6	   7	  30	  70	  50	 462	53397	54245	   0	 -10	
  19	  21	  50	   1	 715	   3	   1	   5	   6	   8	  30	  70	  50	 569	56090	56805	   0	   0	
  20	  22	  30	   4	 779	   1	   2	   6	   6	   8	  30	  70	  50	 689	58770	59549	   0	   0	
  21	  23	  50	   4	1463	   3	   2	   6	   6	   9	  30	  70	  50	 518	61357	62820	   0	   0	
  22	  24	  30	   4	 719	   1	   2	   7	   6	   9	  30	  70	  50	 533	64637	65356	   0	   0	
  23	  25	  70	   1	 770	   2	   1	   7	   7	   9	  30	  70	  50	 609	67250	68020	   0	  10	
  24	  26	  50	   1	1026	   3	   1	   7	   7	  10	  30	  70	  50	 395	69690	70716	   0	  20	
  25	  27	  30	   4	1485	   1	   2	   8	   7	  10	  30	  70	  50	 376	72383	73868	   0	  20	
  26	  28	  50	   3	 528	   3	   2	   8	   7	  11	  30	  70	  50	 487	75636	76164	   0	  20	
  27	  29	  70	   1	 621	   2	   1	   8	   8	  11	  30	  70	  50	 659	78103	78724	   0	  30	
  28	  30	  50	   2	1296	   3	   1	   8	   8	  12	  30	  70	  50	 478	80476	81772	   0	  20	
  29	  31	  70	   1	 608	   2	   1	   8	   9	  12	  30	  70	  50	 693	83756	84364	   0	  30	
  30	  32	  50	   3	 883	   3	   2	   8	   9	  13	  30	  70	  50	 369	86009	86892	   0	  30	
  31	  33	  30	   4	 710	   1	   2	   9	   9	  13	  30	  70	  50	 431	88622	89332	   0	  30	
  32	  34	  70	   2	 939	   2	   1	   9	  10	  13	  30	  70	  50	 516	91129	92068	   0	  20	
  33	  35	  30	   1	 614	   1	   1	  10	  10	  13	  30	  70	  50	 586	93942	94556	   0	  30	
  34	  36	  70	   1	 737	   2	   1	  10	  11	  13	  30	  70	  50	 626	96475	97212	   0	  40	
  35	  37	  50	   1	 798	   3	   1	  10	  11	  14	  30	  70	  50	 361	98862	99660	   0	  50	
  36	  38	  30	   4	 561	   1	   2	  11	  11	  14	  30	  70	  50	 455	101395	101956	   0	  50	
  37	  39	  70	   2	 896	   2	   1	  11	  12	  14	  30	  70	  50	 511	103755	104651	   0	  40	
  38	  40	  30	   3	1176	   1	   2	  12	  12	  14	  30	  70	  50	 464	106395	107571	   0	  40	
  39	  41	  50	   2	 768	   3	   1	  12	  12	  15	  30	  70	  50	 583	109435	110203	   0	  30	
  40	  42	  70	   1	 718	   2	   1	  12	  13	  15	  30	  70	  50	 456	111941	112659	   0	  40	
  41	  43	  30	   4	1048	   1	   2	  13	  13	  15	  30	  70	  50	 491	114435	115483	   0	  40	
  42	  44	  70	   1	 712	   2	   1	  13	  14	  15	  30	  70	  50	 552	117315	118027	   0	  50	
  43	  45	  50	   3	 435	   3	   2	  13	  14	  16	  30	  70	  50	 502	119808	120243	   0	  50	
  44	  46	  30	   4	 705	   1	   2	  14	  14	  16	  30	  70	  50	 388	121914	122619	   0	  50	
  45	  47	  70	   1	 806	   2	   1	  14	  15	  16	  30	  70	  50	 532	124421	125227	   0	  60	
  46	  48	  30	   4	 817	   1	   2	  15	  15	  16	  30	  70	  50	 528	127034	127851	   0	  60	
  47	  49	  70	   2	 638	   2	   1	  15	  16	  16	  30	  70	  50	 559	129701	130339	   0	  50	
  48	  50	  30	   3	 862	   1	   2	  16	  16	  16	  30	  70	  50	 440	132061	132923	   0	  50	
  49	  51	  70	   1	 753	   2	   1	  16	  17	  16	  30	  70	  50	 551	134754	135507	   0	  60	
  50	  52	  30	   4	 599	   1	   2	  17	  17	  16	  30	  70	  50	 432	137220	137819	   0	  60	
  51	  53	  70	   1	 559	   2	   1	  17	  18	  16	  30	  70	  50	 637	139740	140299	   0	  70	
  52	  54	  30	   2	 721	   1	   1	  18	  18	  16	  30	  70	  50	 339	141913	142634	   0	  60	
  53	  55	  70	   2	1049	   2	   1	  18	  19	  16	  30	  70	  50	 466	144393	145442	   0	  50	
  54	  56	  50	   2	 683	   3	   1	  18	  19	  17	  30	  70	  50	 401	147127	147810	   0	  40	
  55	  57	  30	   3	 526	   1	   2	  19	  19	  17	  30	  70	  50	 362	149460	149986	   0	  40	
  56	  58	  70	   1	 884	   2	   1	  19	  20	  17	  30	  70	  50	 500	151766	152650	   0	  50	
  57	  59	  50	   2	 465	   3	   1	  19	  20	  18	  30	  70	  50	 500	154433	154898	   0	  40	
  58	  60	  30	   4	 569	   1	   2	  20	  20	  18	  30	  70	  50	 494	156673	157242	   0	  40	
  59	  61	  50	   3	 431	   3	   2	  20	  20	  19	  30	  70	  50	 535	159059	159490	   0	  40	
  60	  62	  70	   1	 671	   2	   1	  20	  21	  19	  30	  70	  50	 646	161419	162090	   0	  50	
  61	  63	  50	   2	 439	   3	   1	  20	  21	  20	  30	  70	  50	 629	164019	164458	   0	  40	
  62	  64	  70	   2	 588	   2	   1	  20	  22	  20	  30	  70	  50	 629	166366	166954	   0	  30	
  63	  65	  50	   4	 716	   3	   2	  20	  22	  21	  30	  70	  50	 367	168606	169322	   0	  30	
  64	  66	  30	   4	 394	   1	   2	  21	  22	  21	  30	  70	  50	 430	171032	171426	   0	  30	
  65	  67	  70	   1	 607	   2	   1	  21	  23	  21	  30	  70	  50	 471	173179	173786	   0	  40	
  66	  68	  30	   1	 626	   1	   1	  22	  23	  21	  30	  70	  50	 452	175512	176138	   0	  50	
  67	  69	  50	   1	 975	   3	   1	  22	  23	  22	  30	  70	  50	 348	177779	178754	   0	  60	
  68	  70	  70	   1	 612	   2	   1	  22	  24	  22	  30	  70	  50	 323	180365	180977	   0	  70	
  69	  71	  50	   4	1183	   3	   2	  22	  24	  23	  30	  70	  50	 667	182938	184121	   0	  70	
  70	  72	  70	   1	 631	   2	   1	  22	  25	  23	  30	  70	  50	 601	186018	186649	   0	  80	
  71	  73	  50	   4	 732	   3	   2	  22	  25	  24	  30	  70	  50	 456	188405	189137	   0	  80	
  72	  74	  70	   2	 847	   2	   1	  22	  26	  24	  30	  70	  50	 388	190818	191665	   0	  70	
  73	  75	  50	   1	 682	   3	   1	  22	  26	  25	  30	  70	  50	 681	193631	194313	   0	  80	
  74	  76	  70	   1	 786	   2	   1	  22	  27	  25	  30	  70	  50	 394	195991	196777	   0	  90	
  75	  77	  50	   2	 802	   3	   1	  22	  27	  26	  30	  70	  50	 608	198671	199473	   0	  80	
  76	  78	  70	   1	 735	   2	   1	  22	  28	  26	  30	  70	  50	 304	201058	201793	   0	  90	
  77	  79	  50	   1	 733	   3	   1	  22	  28	  27	  30	  70	  50	 484	203564	204297	   0	 100	
  78	  80	  30	   4	 714	   1	   2	  23	  28	  27	  30	  70	  50	 407	205991	206705	   0	 100	
  79	  81	  70	   2	 576	   2	   1	  23	  29	  27	  30	  70	  50	 669	208657	209233	   0	  90	
  80	  82	  30	   4	 696	   1	   2	  24	  29	  27	  30	  70	  50	 454	210977	211673	   0	  90	
  81	  83	  50	   1	 677	   3	   1	  24	  29	  28	  30	  70	  50	 588	213564	214241	   0	 100	
  82	  84	  30	   4	1080	   1	   2	  25	  29	  28	  30	  70	  50	 657	216177	217257	   0	 100	
  83	  85	  70	   1	 605	   2	   1	  25	  30	  28	  30	  70	  50	 616	219164	219769	   0	 110	
  84	  86	  50	   2	1015	   3	   1	  25	  30	  29	  30	  70	  50	 361	221417	222432	   0	 100	
  85	  87	  70	   1	 546	   2	   1	  25	  31	  29	  30	  70	  50	 352	224070	224616	   0	 110	
  86	  88	  50	   1	 637	   3	   1	  25	  31	  30	  30	  70	  50	 501	226403	227040	   0	 120	
  87	  89	  30	   3	 560	   1	   2	  26	  31	  30	  30	  70	  50	 544	228856	229416	   0	 120	
  88	  90	  70	   4	 765	   2	   2	  26	  32	  30	  30	  70	  50	 579	231283	232048	   0	 120	
  89	  91	  30	   2	1061	   3	   1	  26	  32	   1	  30	  70	  30	 429	233803	234864	   3	 110	
  90	  92	  70	   1	 648	   2	   1	  26	  33	   1	  30	  70	  30	 392	236536	237184	   0	 120	
  91	  93	  30	   4	 763	   1	   2	  27	  33	   1	  30	  70	  30	 507	238989	239752	   0	 120	
  92	  94	  30	   1	 616	   3	   1	  27	  33	   2	  30	  70	  30	 625	241656	242272	   0	 130	
  93	  95	  30	   4	 560	   1	   2	  28	  33	   2	  30	  70	  30	 585	244136	244696	   0	 130	
  94	  96	  20	   2	 880	   2	   1	  28	   1	   2	  30	  20	  30	 571	246576	247456	   2	 120	
  95	  97	  30	   1	 683	   1	   1	  29	   1	   2	  30	  20	  30	 400	249149	249832	   0	 130	
  96	  98	  30	   4	 800	   3	   2	  29	   1	   3	  30	  20	  30	 342	251456	252256	   0	 130	
  97	  99	  30	   4	1441	   1	   2	  30	   1	   3	  30	  20	  30	 630	254175	255616	   0	 130	
  98	 100	  30	   4	 825	   3	   2	  30	   1	   4	  30	  20	  30	 469	257375	258200	   0	 130	
  99	 101	  20	   4	 733	   2	   2	  30	   2	   4	  30	  20	  30	 559	260042	260775	   0	 130	
 100	 102	  30	   4	1272	   1	   2	  31	   2	   4	  30	  20	  30	 309	262375	263647	   0	 130	
 101	 103	  20	   1	 893	   2	   1	  31	   3	   4	  30	  20	  30	 542	265482	266375	   0	 140	
 102	 104	  30	   4	 528	   3	   2	  31	   3	   5	  30	  20	  30	 634	268295	268823	   0	 140	
 103	 105	  20	   2	1104	   2	   1	  31	   4	   5	  30	  20	  30	 427	270535	271639	   0	 130	
 104	 106	  30	   3	1011	   3	   2	  31	   4	   6	  30	  20	  30	 676	273588	274599	   0	 130	
 105	 107	  20	   2	1027	   2	   1	  31	   5	   6	  30	  20	  30	 595	276468	277495	   0	 120	
 106	 108	  30	   4	1233	   3	   2	  31	   5	   7	  30	  20	  30	 472	279254	280487	   0	 120	
 107	 109	  20	   3	 494	   2	   2	  31	   6	   7	  30	  20	  30	 387	282161	282655	   0	 120	
 108	 110	  30	   3	 940	   1	   2	  32	   6	   7	  30	  20	  30	 322	284267	285207	   0	 120	
 109	 111	  30	   4	 990	   3	   2	  32	   6	   8	  30	  20	  30	 509	287001	287991	   0	 120	
 110	 112	  20	   2	 710	   2	   1	  32	   7	   8	  30	  20	  30	 409	289681	290391	   0	 110	
 111	 113	  30	   4	1041	   3	   2	  32	   7	   9	  30	  20	  30	 326	292014	293055	   0	 110	
 112	 114	  30	   2	1159	   1	   1	  33	   7	   9	  30	  20	  30	 342	294680	295839	   0	 100	
 113	 115	  30	   3	 716	   3	   2	  33	   7	  10	  30	  20	  30	 469	297587	298303	   0	 100	
 114	 116	  30	   4	 958	   1	   2	  34	   7	  10	  30	  20	  30	 575	300160	301118	   0	 100	
 115	 117	  30	   3	 787	   3	   2	  34	   7	  11	  30	  20	  30	 507	302907	303694	   0	 100	
 116	 118	  30	   4	1547	   1	   2	  35	   7	  11	  30	  20	  30	 525	305507	307054	   0	 100	
 117	 119	  30	   4	 684	   3	   2	  35	   7	  12	  30	  20	  30	 329	308666	309350	   0	 100	
 118	 120	  20	   2	 892	   2	   1	  35	   8	  12	  30	  20	  30	 398	311026	311918	   0	  90	
 119	 121	  80	   1	 998	   1	   1	   1	   8	  12	  80	  20	  30	 688	313920	314918	   1	 100	
 120	 122	  30	   4	 668	   3	   2	   1	   8	  13	  80	  20	  30	 429	316626	317294	   0	 100	
 121	 123	  80	   1	 511	   1	   1	   2	   8	  13	  80	  20	  30	 686	319279	319790	   0	 110	
 122	 124	  30	   4	 583	   3	   2	   2	   8	  14	  80	  20	  30	 523	321599	322182	   0	 110	
 123	 125	  80	   2	 743	   1	   1	   3	   8	  14	  80	  20	  30	 493	323959	324702	   0	 100	
 124	 126	  30	   3	 892	   3	   2	   3	   8	  15	  80	  20	  30	 484	326466	327358	   0	 100	
 125	 127	  80	   1	 652	   1	   1	   4	   8	  15	  80	  20	  30	 616	329266	329918	   0	 110	
 126	 128	  30	   2	 901	   3	   1	   4	   8	  16	  80	  20	  30	 627	331825	332726	   0	 100	
 127	 129	  20	   2	 887	   2	   1	   4	   9	  16	  80	  20	  30	 431	334439	335326	   0	  90	
 128	 130	  80	   1	 639	   1	   1	   5	   9	  16	  80	  20	  30	 589	337199	337838	   0	 100	
 129	 131	  30	   4	 756	   3	   2	   5	   9	  17	  80	  20	  30	 374	339505	340261	   0	 100	
 130	 132	  80	   2	 756	   1	   1	   6	   9	  17	  80	  20	  30	 365	341905	342661	   0	  90	
 131	 133	  30	   4	 943	   3	   2	   6	   9	  18	  80	  20	  30	 488	344438	345381	   0	  90	
 132	 134	  80	   1	 636	   1	   1	   7	   9	  18	  80	  20	  30	 446	347105	347741	   0	 100	
 133	 135	  20	   2	 706	   2	   1	   7	  10	  18	  80	  20	  30	 317	349331	350037	   0	  90	
 134	 136	  80	   1	 671	   1	   1	   8	  10	  18	  80	  20	  30	 397	351718	352389	   0	 100	
 135	 137	  20	   3	 756	   2	   2	   8	  11	  18	  80	  20	  30	 630	354305	355061	   0	 100	
 136	 138	  80	   1	 570	   1	   1	   9	  11	  18	  80	  20	  30	 558	356891	357461	   0	 110	
 137	 139	  20	   4	 602	   2	   2	   9	  12	  18	  80	  20	  30	 429	359171	359773	   0	 110	
 138	 140	  30	   3	 671	   3	   2	   9	  12	  19	  80	  20	  30	 345	361398	362069	   0	 110	
 139	 141	  80	   1	 608	   1	   1	  10	  12	  19	  80	  20	  30	 411	363757	364365	   0	 120	
 140	 142	  30	   4	 453	   3	   2	  10	  12	  20	  80	  20	  30	 456	366104	366557	   0	 120	
 141	 143	  20	   2	 445	   2	   1	  10	  13	  20	  80	  20	  30	 651	368504	368949	   0	 110	
 142	 144	  80	   2	 408	   1	   1	  11	  13	  20	  80	  20	  30	 481	370717	371125	   0	 100	
 143	 145	  30	   1	 845	   3	   1	  11	  13	  21	  80	  20	  30	 505	372904	373749	   0	 110	
 144	 146	  20	   4	 867	   2	   2	  11	  14	  21	  80	  20	  30	 415	375450	376317	   0	 110	
 145	 147	  30	   4	 571	   3	   2	  11	  14	  22	  80	  20	  30	 572	378170	378741	   0	 110	
 146	 148	  20	   4	 608	   2	   2	  11	  15	  22	  80	  20	  30	 421	380437	381045	   0	 110	
 147	 149	  80	   1	 621	   1	   1	  12	  15	  22	  80	  20	  30	 333	382663	383284	   0	 120	
 148	 150	  20	   4	 610	   2	   2	  12	  16	  22	  80	  20	  30	 564	385130	385740	   0	 120	
