Version: 1	Number of symbols: 3	Pictures exchange: true	Response Deadline: 2000
Trial_No	Virt_Trial_No	Prob_Shown	Feedback	RT	Stimulus_No	Resp	SymbolA_Stage	SymbolB_Stage	SymbolC_Stage	Prob_A	Prob_B	Prob_C	Jitter	StimOnset	RespOnset	Symbol_Changes	Bonus_sum
   1	   1	  30	   4	1142	   1	   2	   1	   0	   0	  30	  70	  50	 631	-146	 996	   0	   0	
   2	   2	  50	   4	 517	   3	   2	   1	   0	   1	  30	  70	  50	 327	2599	3116	   0	   0	
   3	   3	  30	   4	 453	   1	   2	   2	   0	   1	  30	  70	  50	 563	4959	5412	   0	   0	
   4	   4	  50	   3	 487	   3	   2	   2	   0	   2	  30	  70	  50	 314	7013	7500	   0	   0	
   5	   5	  70	   3	 591	   2	   2	   2	   1	   2	  30	  70	  50	 632	9412	10003	   0	   0	
   6	   6	  30	   4	 575	   1	   2	   3	   1	   2	  30	  70	  50	 563	11852	12427	   0	   0	
   7	   7	  50	   4	 343	   3	   2	   3	   1	   3	  30	  70	  50	 576	14292	14635	   0	   0	
   8	   8	  70	   3	 361	   2	   2	   3	   2	   3	  30	  70	  50	 395	16306	16667	   0	   0	
   9	   9	  50	   4	 471	   3	   2	   3	   2	   4	  30	  70	  50	 661	18612	19083	   0	   0	
  10	  10	  30	   3	 903	   1	   2	   4	   2	   4	  30	  70	  50	 643	21012	21915	   0	   0	
  11	  11	  50	   3	 498	   3	   2	   4	   2	   5	  30	  70	  50	 663	23865	24363	   0	   0	
  12	  12	  70	   1	 548	   2	   1	   4	   3	   5	  30	  70	  50	 427	26079	26627	   0	  10	
  13	  13	  50	   4	 503	   3	   2	   4	   3	   6	  30	  70	  50	 425	28332	28835	   0	  10	
  14	  14	  70	   2	 415	   2	   1	   4	   4	   6	  30	  70	  50	 333	30452	30867	   0	   0	
  15	  15	  50	   3	 423	   3	   2	   4	   4	   7	  30	  70	  50	 574	32732	33155	   0	   0	
  16	  16	  30	   3	 434	   1	   2	   5	   4	   7	  30	  70	  50	 558	34985	35419	   0	   0	
  17	  17	  70	   2	 594	   2	   1	   5	   5	   7	  30	  70	  50	 559	37265	37859	   0	 -10	
  18	  18	  50	   3	 461	   3	   2	   5	   5	   8	  30	  70	  50	 420	39558	40019	   0	 -10	
  19	  19	  70	   1	 645	   2	   1	   5	   6	   8	  30	  70	  50	 422	41718	42363	   0	   0	
  20	  20	  30	   4	 549	   1	   2	   6	   6	   8	  30	  70	  50	 386	44038	44587	   0	   0	
  21	  21	  50	   4	1272	   3	   2	   6	   6	   9	  30	  70	  50	 481	46371	47643	   0	   0	
  22	  22	  30	   4	 520	   1	   2	   7	   6	   9	  30	  70	  50	 648	49571	50091	   0	   0	
  23	  23	  50	   3	 776	   3	   2	   7	   6	  10	  30	  70	  50	 471	51851	52627	   0	   0	
  24	  24	  30	   4	 611	   1	   2	   8	   6	  10	  30	  70	  50	 509	54424	55035	   0	   0	
  25	  25	  70	   3	 518	   2	   2	   8	   7	  10	  30	  70	  50	 646	56957	57475	   0	   0	
  26	  26	  50	   3	 806	   3	   2	   8	   7	  11	  30	  70	  50	 489	59237	60043	   0	   0	
  27	  27	  30	   4	 543	   1	   2	   9	   7	  11	  30	  70	  50	 488	61811	62354	   0	   0	
  28	  28	  50	   4	 570	   3	   2	   9	   7	  12	  30	  70	  50	 389	64024	64594	   0	   0	
  29	  29	  70	   1	 386	   2	   1	   9	   8	  12	  30	  70	  50	 393	66264	66650	   0	  10	
  30	  30	  50	   3	 506	   3	   2	   9	   8	  13	  30	  70	  50	 402	68344	68850	   0	  10	
  31	  31	  70	   1	 549	   2	   1	   9	   9	  13	  30	  70	  50	 490	70637	71186	   0	  20	
  32	  32	  50	   3	 344	   3	   2	   9	   9	  14	  30	  70	  50	 499	72970	73314	   0	  20	
  33	  33	  30	   3	 451	   1	   2	  10	   9	  14	  30	  70	  50	 313	74903	75354	   0	  20	
  34	  34	  70	   2	 363	   2	   1	  10	  10	  14	  30	  70	  50	 633	77263	77626	   0	  10	
  35	  35	  30	   4	 459	   1	   2	  11	  10	  14	  30	  70	  50	 470	79383	79842	   0	  10	
  36	  36	  70	   1	 509	   2	   1	  11	  11	  14	  30	  70	  50	 432	81557	82066	   0	  20	
  37	  37	  50	   4	 432	   3	   2	  11	  11	  15	  30	  70	  50	 413	83770	84202	   0	  20	
  38	  38	  30	   3	 406	   1	   2	  12	  11	  15	  30	  70	  50	 594	86076	86482	   0	  20	
  39	  39	  70	   2	 427	   2	   1	  12	  12	  15	  30	  70	  50	 380	88143	88570	   0	  10	
  40	  40	  30	   4	 424	   1	   2	  13	  12	  15	  30	  70	  50	 592	90450	90874	   0	  10	
  41	  41	  50	   1	 411	   3	   1	  13	  12	  16	  30	  70	  50	 658	92823	93234	   0	  20	
  42	  42	  70	   1	 758	   2	   1	  13	  13	  16	  30	  70	  50	 364	94876	95634	   0	  30	
  43	  43	  30	   4	 521	   1	   2	  14	  13	  16	  30	  70	  50	 495	97409	97930	   0	  30	
  44	  44	  70	   1	 601	   2	   1	  14	  14	  16	  30	  70	  50	 356	99569	100170	   0	  40	
  45	  45	  50	   4	 558	   3	   2	  14	  14	  17	  30	  70	  50	 585	102036	102594	   0	  40	
  46	  46	  30	   4	 694	   1	   2	  15	  14	  17	  30	  70	  50	 330	104196	104890	   0	  40	
  47	  47	  70	   1	 428	   2	   1	  15	  15	  17	  30	  70	  50	 404	106582	107010	   0	  50	
  48	  48	  30	   3	 428	   1	   2	  16	  15	  17	  30	  70	  50	 531	108822	109250	   0	  50	
  49	  49	  70	   2	 473	   2	   1	  16	  16	  17	  30	  70	  50	 633	111169	111642	   0	  40	
  50	  50	  30	   4	 423	   1	   2	  17	  16	  17	  30	  70	  50	 591	113515	113938	   0	  40	
  51	  51	  70	   1	 510	   2	   1	  17	  17	  17	  30	  70	  50	 369	115595	116105	   0	  50	
  52	  52	  30	   4	 435	   1	   2	  18	  17	  17	  30	  70	  50	 435	117822	118257	   0	  50	
  53	  53	  70	   1	 598	   2	   1	  18	  18	  17	  30	  70	  50	 615	120155	120753	   0	  60	
  54	  54	  30	   3	 827	   1	   2	  19	  18	  17	  30	  70	  50	 397	122422	123249	   0	  60	
  55	  55	  70	   2	 609	   2	   1	  19	  19	  17	  30	  70	  50	 515	125048	125657	   0	  50	
  56	  56	  50	   4	 643	   3	   2	  19	  19	  18	  30	  70	  50	 568	127502	128145	   0	  50	
  57	  57	  30	   4	 636	   1	   2	  20	  19	  18	  30	  70	  50	 629	130061	130697	   0	  50	
  58	  58	  70	   1	 470	   2	   1	  20	  20	  18	  30	  70	  50	 423	132395	132865	   0	  60	
  59	  59	  50	   3	 726	   3	   2	  20	  20	  19	  30	  70	  50	 689	134835	135561	   0	  60	
  60	  60	  30	   4	 542	   1	   2	  21	  20	  19	  30	  70	  50	 631	137475	138017	   0	  60	
  61	  61	  50	   4	1135	   3	   2	  21	  20	  20	  30	  70	  50	 365	139674	140809	   0	  60	
  62	  62	  70	   1	 847	   2	   1	  21	  21	  20	  30	  70	  50	 578	142674	143521	   0	  70	
  63	  63	  50	   4	 641	   3	   2	  21	  21	  21	  30	  70	  50	 326	145128	145769	   0	  70	
  64	  64	  70	   2	1372	   2	   1	  21	  22	  21	  30	  70	  50	 410	147461	148833	   0	  60	
  65	  65	  50	   3	 642	   3	   2	  21	  22	  22	  30	  70	  50	 383	150487	151129	   0	  60	
  66	  66	  30	   3	 554	   1	   2	  22	  22	  22	  30	  70	  50	 548	152967	153521	   0	  60	
  67	  67	  70	   1	 487	   2	   1	  22	  23	  22	  30	  70	  50	 437	155234	155721	   0	  70	
  68	  68	  30	   4	 453	   1	   2	  23	  23	  22	  30	  70	  50	 377	157380	157833	   0	  70	
  69	  69	  50	   2	 770	   3	   1	  23	  23	  23	  30	  70	  50	 378	159487	160257	   0	  60	
  70	  70	  70	   1	 445	   2	   1	  23	  24	  23	  30	  70	  50	 568	162100	162545	   0	  70	
  71	  71	  50	   2	 810	   3	   1	  23	  24	  24	  30	  70	  50	 565	164407	165217	   0	  60	
  72	  72	  70	   1	 562	   2	   1	  23	  25	  24	  30	  70	  50	 547	167047	167609	   0	  70	
  73	  73	  50	   1	 364	   3	   1	  23	  25	  25	  30	  70	  50	 480	169380	169744	   0	  80	
  74	  74	  70	   2	 527	   2	   1	  23	  26	  25	  30	  70	  50	 408	171433	171960	   0	  70	
  75	  75	  50	   4	 684	   3	   2	  23	  26	  26	  30	  70	  50	 424	173660	174344	   0	  70	
  76	  76	  70	   1	 396	   2	   1	  23	  27	  26	  30	  70	  50	 673	176300	176696	   0	  80	
  77	  77	  50	   3	 556	   3	   2	  23	  27	  27	  30	  70	  50	 563	178540	179096	   0	  80	
  78	  78	  70	   1	 407	   2	   1	  23	  28	  27	  30	  70	  50	 378	180753	181160	   0	  90	
  79	  79	  50	   3	 580	   3	   2	  23	  28	  28	  30	  70	  50	 535	182980	183560	   0	  90	
  80	  80	  30	   4	 546	   1	   2	  24	  28	  28	  30	  70	  50	 647	185486	186032	   0	  90	
  81	  81	  70	   2	 589	   2	   1	  24	  29	  28	  30	  70	  50	 486	187819	188408	   0	  80	
  82	  82	  30	   4	 485	   1	   2	  25	  29	  28	  30	  70	  50	 521	190219	190704	   0	  80	
  83	  83	  50	   2	 541	   3	   1	  25	  29	  29	  30	  70	  50	 553	192539	193080	   0	  70	
  84	  84	  30	   3	 472	   1	   2	  26	  29	  29	  30	  70	  50	 514	194872	195344	   0	  70	
  85	  85	  70	   1	 472	   2	   1	  26	  30	  29	  30	  70	  50	 445	197072	197544	   0	  80	
  86	  86	  50	   1	 416	   3	   1	  26	  30	  30	  30	  70	  50	 368	199192	199608	   0	  90	
  87	  87	  70	   1	 485	   2	   1	  26	  31	  30	  30	  70	  50	 407	201299	201784	   0	 100	
  88	  88	  30	   4	 936	   3	   2	  26	  31	   1	  30	  70	  30	 622	203712	204648	   3	 100	
  89	  89	  30	   4	 485	   1	   2	  27	  31	   1	  30	  70	  30	 565	206499	206984	   0	 100	
  90	  90	  70	   2	 379	   2	   1	  27	  32	   1	  30	  70	  30	 382	208645	209024	   0	  90	
  91	  91	  30	   3	 424	   3	   2	  27	  32	   2	  30	  70	  30	 393	210712	211136	   0	  90	
  92	  92	  70	   1	 613	   2	   1	  27	  33	   2	  30	  70	  30	 686	213099	213712	   0	 100	
  93	  93	  30	   4	 496	   1	   2	  28	  33	   2	  30	  70	  30	 472	215472	215968	   0	 100	
